fg_id,part_id,qty_per,bom_level,part_primary_vendor_id
FG-04370,P-009021,9,1,V-01377
FG-04370,P-000937,1,1,V-04139
FG-04370,P-000226,3,1,V-00837
FG-04370,P-005309,6,1,V-01069
FG-04371,P-003786,12,1,V-00089
FG-04371,P-009586,8,1,V-00181
FG-04371,P-008131,9,1,V-01144
FG-04371,P-009341,8,1,V-03569
FG-04371,P-009426,11,1,V-02818
FG-04371,P-001849,6,1,V-01172
FG-04372,P-000841,3,1,V-01179
FG-04372,P-009008,7,1,V-00304
FG-04372,P-002452,7,1,V-01084
FG-04372,P-005707,1,1,V-00576
FG-04372,P-010340,6,1,V-01658
FG-04372,P-007153,9,1,V-00313
FG-04373,P-004055,3,1,V-00466
FG-04373,P-005117,11,1,V-03009
FG-04373,P-006109,3,1,V-00586
FG-04373,P-000424,1,1,V-00490
FG-04373,P-005638,8,1,V-00085
FG-04374,P-002685,9,1,V-01009
FG-04374,P-002861,6,1,V-00681
FG-04374,P-006196,4,1,V-00538
FG-04374,P-003567,1,1,V-00843
FG-04374,P-000186,12,1,V-03012
FG-04374,P-011864,2,1,V-00842
FG-04374,P-002347,4,1,V-04051
FG-04375,P-003349,9,1,V-03810
FG-04375,P-006157,12,1,V-00491
FG-04375,P-006047,12,1,V-00275
FG-04376,P-009353,8,1,V-00067
FG-04376,P-004906,11,1,V-00357
FG-04376,P-003137,3,1,V-01171
FG-04377,P-001252,8,1,V-00724
FG-04377,P-005415,11,1,V-01136
FG-04377,P-007804,4,1,V-01891
FG-04378,P-005763,4,1,V-00470
FG-04378,P-004901,1,1,V-00320
FG-04378,P-005663,11,1,V-03833
FG-04379,P-000853,6,1,V-00402
FG-04379,P-004136,6,1,V-01016
FG-04379,P-006630,9,1,V-00444
FG-04379,P-011178,2,1,V-01069
FG-04380,P-009208,5,1,V-01229
FG-04380,P-009735,7,1,V-00703
FG-04380,P-011633,9,1,V-01095
FG-04381,P-007480,3,1,V-01046
FG-04381,P-000214,5,1,V-01320
FG-04381,P-003850,7,1,V-01066
FG-04382,P-003188,6,1,V-00434
FG-04382,P-011151,7,1,V-01060
FG-04382,P-009875,6,1,V-01043
FG-04382,P-009836,5,1,V-00758
FG-04382,P-004993,3,1,V-00564
FG-04382,P-001306,6,1,V-00858
FG-04382,P-009032,3,1,V-00573
FG-04383,P-004747,6,1,V-01357
FG-04383,P-006539,7,1,V-03390
FG-04383,P-006371,10,1,V-02568
FG-04383,P-004345,11,1,V-00500
FG-04383,P-001551,5,1,V-03250
FG-04384,P-010501,8,1,V-01914
FG-04384,P-005234,7,1,V-00472
FG-04384,P-010333,1,1,V-00959
FG-04384,P-011421,2,1,V-03438
FG-04384,P-002622,2,1,V-01191
FG-04385,P-002876,11,1,V-01088
FG-04385,P-008440,7,1,V-00302
FG-04385,P-008940,10,1,V-01200
FG-04385,P-003121,8,1,V-00862
FG-04385,P-004932,6,1,V-00109
FG-04385,P-011581,7,1,V-01790
FG-04385,P-007931,10,1,V-00687
FG-04386,P-006531,5,1,V-00874
FG-04386,P-000366,2,1,V-00084
FG-04386,P-004672,8,1,V-00335
FG-04386,P-005534,8,1,V-01448
FG-04386,P-003963,11,1,V-00587
FG-04386,P-008338,2,1,V-01318
FG-04386,P-000762,12,1,V-00967
FG-04387,P-009322,6,1,V-00321
FG-04387,P-007997,12,1,V-00827
FG-04387,P-011954,7,1,V-00591
FG-04387,P-006151,11,1,V-02002
FG-04387,P-009407,9,1,V-00283
FG-04387,P-011581,3,1,V-01790
FG-04387,P-001084,10,1,V-00726
FG-04388,P-007927,1,1,V-00802
FG-04388,P-002116,4,1,V-00273
FG-04388,P-007254,6,1,V-01190
FG-04388,P-000386,4,1,V-00830
FG-04388,P-011785,9,1,V-00929
FG-04389,P-009408,9,1,V-01263
FG-04389,P-005900,6,1,V-01033
FG-04389,P-006073,10,1,V-00742
FG-04389,P-008935,5,1,V-00587
FG-04390,P-009759,4,1,V-01238
FG-04390,P-009391,10,1,V-00067
FG-04390,P-006979,1,1,V-01143
FG-04390,P-005256,7,1,V-00639
FG-04391,P-007347,10,1,V-00495
FG-04391,P-011728,2,1,V-00809
FG-04391,P-007693,2,1,V-02532
FG-04391,P-011343,5,1,V-00645
FG-04391,P-011516,9,1,V-00513
FG-04391,P-004662,2,1,V-00512
FG-04391,P-008340,6,1,V-02260
FG-04392,P-005986,12,1,V-01144
FG-04392,P-011581,8,1,V-01790
FG-04392,P-008702,1,1,V-00611
FG-04392,P-002194,9,1,V-03128
FG-04392,P-007130,8,1,V-00105
FG-04393,P-005082,9,1,V-00869
FG-04393,P-003031,2,1,V-00121
FG-04393,P-005852,4,1,V-01123
FG-04393,P-009148,6,1,V-00166
FG-04394,P-005874,4,1,V-00156
FG-04394,P-003118,6,1,V-00439
FG-04394,P-005058,4,1,V-00529
FG-04395,P-001607,6,1,V-00335
FG-04395,P-007905,9,1,V-01191
FG-04395,P-002642,9,1,V-00684
FG-04395,P-007995,8,1,V-01688
FG-04395,P-001682,12,1,V-00071
FG-04396,P-005837,2,1,V-00138
FG-04396,P-011589,10,1,V-03118
FG-04396,P-007908,9,1,V-00856
FG-04396,P-009032,9,1,V-00573
FG-04397,P-000226,5,1,V-00837
FG-04397,P-001955,4,1,V-02085
FG-04397,P-001352,4,1,V-00658
FG-04397,P-001928,8,1,V-00475
FG-04397,P-003595,6,1,V-00874
FG-04397,P-010780,2,1,V-00378
FG-04398,P-011170,9,1,V-03556
FG-04398,P-010417,7,1,V-00763
FG-04398,P-010386,3,1,V-01150
FG-04398,P-006640,9,1,V-04258
FG-04398,P-010977,9,1,V-00289
FG-04399,P-008930,1,1,V-03452
FG-04399,P-005869,12,1,V-03305
FG-04399,P-006438,12,1,V-02159
FG-04399,P-011698,5,1,V-00823
FG-04400,P-006739,10,1,V-02733
FG-04400,P-004252,10,1,V-00683
FG-04400,P-003947,2,1,V-00547
FG-04401,P-001448,7,1,V-01180
FG-04401,P-003362,7,1,V-01137
FG-04401,P-006941,6,1,V-00559
FG-04401,P-003152,6,1,V-00353
FG-04401,P-002050,6,1,V-01626
FG-04401,P-006761,10,1,V-00255
FG-04402,P-000927,4,1,V-01178
FG-04402,P-001168,3,1,V-01968
FG-04402,P-003977,5,1,V-01920
FG-04402,P-000405,3,1,V-03831
FG-04403,P-007116,8,1,V-01007
FG-04403,P-003241,1,1,V-00656
FG-04403,P-001886,6,1,V-03896
FG-04403,P-004004,6,1,V-00381
FG-04404,P-001702,11,1,V-00921
FG-04404,P-001918,9,1,V-00105
FG-04404,P-007029,7,1,V-02484
FG-04404,P-007610,8,1,V-00363
FG-04404,P-011201,5,1,V-00377
FG-04404,P-011940,1,1,V-00999
FG-04405,P-006331,4,1,V-00550
FG-04405,P-005561,6,1,V-03837
FG-04405,P-003462,11,1,V-01116
FG-04405,P-010782,1,1,V-00515
FG-04405,P-008545,6,1,V-01396
FG-04405,P-004201,3,1,V-00276
FG-04406,P-000527,12,1,V-00958
FG-04406,P-008551,10,1,V-00425
FG-04406,P-009234,9,1,V-00588
FG-04407,P-009569,5,1,V-00708
FG-04407,P-005244,9,1,V-00559
FG-04407,P-007074,8,1,V-00933
FG-04408,P-006203,3,1,V-03510
FG-04408,P-009939,5,1,V-01069
FG-04408,P-004645,5,1,V-01079
FG-04408,P-005072,6,1,V-00562
FG-04408,P-004731,2,1,V-00300
FG-04409,P-006250,1,1,V-00721
FG-04409,P-004176,8,1,V-03666
FG-04409,P-001771,6,1,V-00180
FG-04410,P-007888,5,1,V-00979
FG-04410,P-001502,2,1,V-00680
FG-04410,P-007963,4,1,V-03066
FG-04410,P-002633,5,1,V-00575
FG-04410,P-005979,7,1,V-01469
FG-04410,P-008061,9,1,V-02003
FG-04410,P-004750,6,1,V-00317
FG-04411,P-006973,5,1,V-02787
FG-04411,P-009400,5,1,V-01153
FG-04411,P-006960,10,1,V-01784
FG-04411,P-001273,4,1,V-03502
FG-04412,P-000218,7,1,V-01178
FG-04412,P-003713,1,1,V-01195
FG-04412,P-011920,1,1,V-01475
FG-04413,P-006422,12,1,V-00484
FG-04413,P-000509,11,1,V-01873
FG-04413,P-007787,8,1,V-00312
FG-04413,P-007341,12,1,V-00073
FG-04413,P-003377,7,1,V-00152
FG-04414,P-001168,5,1,V-01968
FG-04414,P-007205,6,1,V-00159
FG-04414,P-001682,2,1,V-00071
FG-04414,P-010041,9,1,V-00981
FG-04414,P-000849,1,1,V-01410
FG-04414,P-008137,11,1,V-00037
FG-04414,P-009459,9,1,V-00601
FG-04415,P-000620,12,1,V-00815
FG-04415,P-003327,3,1,V-01852
FG-04415,P-002078,8,1,V-00143
FG-04415,P-009567,1,1,V-01580
FG-04415,P-010638,4,1,V-00480
FG-04415,P-004184,6,1,V-00579
FG-04415,P-009051,7,1,V-00197
FG-04416,P-009189,7,1,V-00316
FG-04416,P-000252,5,1,V-00836
FG-04416,P-007056,7,1,V-00924
FG-04416,P-009675,3,1,V-00146
FG-04416,P-007118,1,1,V-02584
FG-04416,P-000216,9,1,V-03355
FG-04417,P-009331,11,1,V-03290
FG-04417,P-011844,7,1,V-01037
FG-04417,P-002547,8,1,V-01152
FG-04417,P-011304,10,1,V-00899
FG-04417,P-010886,8,1,V-00185
FG-04417,P-002570,11,1,V-01008
FG-04418,P-006368,5,1,V-02947
FG-04418,P-000813,5,1,V-01131
FG-04418,P-004549,8,1,V-04047
FG-04418,P-000117,3,1,V-00122
FG-04419,P-003038,5,1,V-00029
FG-04419,P-009582,11,1,V-01074
FG-04419,P-011931,10,1,V-01323
FG-04420,P-009905,6,1,V-03527
FG-04420,P-008963,8,1,V-00260
FG-04420,P-011286,1,1,V-01097
FG-04421,P-011467,7,1,V-00366
FG-04421,P-006165,12,1,V-01751
FG-04421,P-008327,3,1,V-00394
FG-04421,P-000901,6,1,V-00723
FG-04422,P-001577,12,1,V-00581
FG-04422,P-006960,10,1,V-01784
FG-04422,P-001905,10,1,V-03302
FG-04422,P-006077,6,1,V-03593
FG-04422,P-006722,12,1,V-00180
FG-04422,P-009992,7,1,V-00202
FG-04422,P-007482,5,1,V-00300
FG-04423,P-007660,3,1,V-01490
FG-04423,P-000750,9,1,V-03435
FG-04423,P-010153,7,1,V-03865
FG-04423,P-003967,10,1,V-04099
FG-04423,P-001611,5,1,V-00608
FG-04423,P-011606,5,1,V-00710
FG-04424,P-010063,6,1,V-02357
FG-04424,P-006502,1,1,V-00458
FG-04424,P-006380,2,1,V-04009
FG-04425,P-011989,12,1,V-02285
FG-04425,P-000605,12,1,V-01016
FG-04425,P-011699,3,1,V-01076
FG-04425,P-000016,4,1,V-01010
FG-04426,P-004436,2,1,V-00516
FG-04426,P-004499,9,1,V-00190
FG-04426,P-010307,7,1,V-00853
FG-04427,P-004614,10,1,V-02677
FG-04427,P-006110,4,1,V-03925
FG-04427,P-005897,7,1,V-00303
FG-04427,P-009512,10,1,V-00435
FG-04427,P-011813,1,1,V-01987
FG-04427,P-001365,2,1,V-01071
FG-04428,P-003464,2,1,V-03806
FG-04428,P-011394,7,1,V-01097
FG-04428,P-002614,5,1,V-01147
FG-04429,P-001054,6,1,V-01117
FG-04429,P-004108,1,1,V-00611
FG-04429,P-001615,2,1,V-00077
FG-04429,P-007589,11,1,V-00271
FG-04429,P-008550,9,1,V-02909
FG-04430,P-004942,12,1,V-00782
FG-04430,P-009981,7,1,V-03174
FG-04430,P-004938,8,1,V-00303
FG-04430,P-011565,12,1,V-00994
FG-04430,P-003877,2,1,V-02240
FG-04430,P-010746,9,1,V-00288
FG-04430,P-011206,1,1,V-01082
FG-04431,P-002742,2,1,V-04293
FG-04431,P-007612,8,1,V-00861
FG-04431,P-001797,10,1,V-00112
FG-04432,P-003193,7,1,V-03053
FG-04432,P-009385,5,1,V-02605
FG-04432,P-008828,2,1,V-00368
FG-04433,P-007231,8,1,V-02402
FG-04433,P-011926,3,1,V-00039
FG-04433,P-009429,5,1,V-01048
FG-04433,P-007988,3,1,V-00436
FG-04434,P-001572,2,1,V-00670
FG-04434,P-000603,7,1,V-01303
FG-04434,P-006202,7,1,V-00844
FG-04435,P-002201,6,1,V-01108
FG-04435,P-006636,10,1,V-00584
FG-04435,P-002329,3,1,V-03974
FG-04435,P-011527,10,1,V-00986
FG-04435,P-005089,2,1,V-01014
FG-04435,P-006321,3,1,V-00925
FG-04436,P-011030,7,1,V-00709
FG-04436,P-007096,8,1,V-00493
FG-04436,P-007812,10,1,V-03090
FG-04436,P-011033,11,1,V-01607
FG-04436,P-005703,5,1,V-00480
FG-04437,P-005125,2,1,V-00041
FG-04437,P-001675,8,1,V-01019
FG-04437,P-006008,9,1,V-01054
FG-04437,P-009056,5,1,V-01124
FG-04438,P-005338,5,1,V-00439
FG-04438,P-002040,9,1,V-00569
FG-04438,P-004856,9,1,V-00133
FG-04439,P-011731,4,1,V-00980
FG-04439,P-011338,7,1,V-00951
FG-04439,P-008948,3,1,V-00552
FG-04440,P-008314,5,1,V-01940
FG-04440,P-010139,5,1,V-00953
FG-04440,P-007405,11,1,V-00049
FG-04440,P-003698,5,1,V-01122
FG-04440,P-005540,9,1,V-00085
FG-04440,P-007740,9,1,V-02812
FG-04441,P-002664,3,1,V-00418
FG-04441,P-002728,4,1,V-00751
FG-04441,P-002159,10,1,V-00069
FG-04441,P-010633,8,1,V-03508
FG-04442,P-010597,6,1,V-00245
FG-04442,P-009081,10,1,V-02605
FG-04442,P-004020,10,1,V-00359
FG-04442,P-010233,1,1,V-00449
FG-04443,P-001670,7,1,V-00737
FG-04443,P-011003,5,1,V-00060
FG-04443,P-007999,6,1,V-00469
FG-04443,P-010384,7,1,V-01557
FG-04443,P-008701,5,1,V-00391
FG-04443,P-003787,11,1,V-00599
FG-04443,P-009090,5,1,V-02264
FG-04444,P-006673,8,1,V-04113
FG-04444,P-003094,8,1,V-00571
FG-04444,P-004778,5,1,V-00195
FG-04445,P-011295,9,1,V-02253
FG-04445,P-008272,1,1,V-00783
FG-04445,P-010332,8,1,V-00173
FG-04445,P-008829,9,1,V-00257
FG-04445,P-009368,3,1,V-01952
FG-04445,P-000749,11,1,V-00851
FG-04446,P-005560,9,1,V-00609
FG-04446,P-011673,10,1,V-00889
FG-04446,P-001258,9,1,V-01168
FG-04446,P-009595,3,1,V-00899
FG-04446,P-008485,12,1,V-01053
FG-04446,P-006189,12,1,V-00353
FG-04447,P-003651,10,1,V-00705
FG-04447,P-004803,5,1,V-00572
FG-04447,P-002051,1,1,V-00709
FG-04448,P-002237,1,1,V-00080
FG-04448,P-009953,11,1,V-00410
FG-04448,P-010820,10,1,V-00112
FG-04448,P-006339,4,1,V-00030
FG-04448,P-002546,7,1,V-01047
FG-04448,P-006916,7,1,V-01001
FG-04448,P-005279,7,1,V-00846
FG-04449,P-002442,4,1,V-01920
FG-04449,P-010524,2,1,V-00951
FG-04449,P-005527,6,1,V-01924
FG-04449,P-005525,3,1,V-02804
FG-04449,P-003735,10,1,V-00545
FG-04449,P-006030,6,1,V-00422
FG-04450,P-009519,6,1,V-03172
FG-04450,P-009812,3,1,V-00693
FG-04450,P-000808,6,1,V-03896
FG-04450,P-006138,7,1,V-00574
FG-04450,P-008582,7,1,V-01782
FG-04450,P-004823,2,1,V-01131
FG-04451,P-004967,5,1,V-00657
FG-04451,P-006722,9,1,V-00180
FG-04451,P-001640,5,1,V-00203
FG-04451,P-002148,9,1,V-01094
FG-04451,P-000472,3,1,V-01194
FG-04451,P-010560,3,1,V-00432
FG-04452,P-006648,1,1,V-00284
FG-04452,P-010736,2,1,V-02441
FG-04452,P-008508,5,1,V-00016
FG-04452,P-010087,9,1,V-00355
FG-04452,P-001474,9,1,V-00071
FG-04452,P-004222,2,1,V-01512
FG-04453,P-004349,1,1,V-01042
FG-04453,P-002258,2,1,V-00595
FG-04453,P-000650,3,1,V-00222
FG-04453,P-002797,1,1,V-00748
FG-04453,P-005556,9,1,V-00635
FG-04453,P-007950,3,1,V-02424
FG-04453,P-006354,4,1,V-00939
FG-04454,P-002604,3,1,V-00504
FG-04454,P-004474,2,1,V-00979
FG-04454,P-006771,4,1,V-01433
FG-04454,P-001736,12,1,V-03755
FG-04455,P-003491,10,1,V-00993
FG-04455,P-000411,5,1,V-02226
FG-04455,P-009015,5,1,V-02482
FG-04455,P-005780,1,1,V-00633
FG-04455,P-010483,6,1,V-04089
FG-04455,P-003844,2,1,V-00059
FG-04455,P-009910,5,1,V-01036
FG-04456,P-001247,3,1,V-00445
FG-04456,P-011895,2,1,V-00833
FG-04456,P-003929,9,1,V-00318
FG-04456,P-003611,12,1,V-01998
FG-04457,P-002488,3,1,V-00976
FG-04457,P-000743,10,1,V-01275
FG-04457,P-001038,3,1,V-00457
FG-04457,P-004539,8,1,V-01161
FG-04457,P-011073,12,1,V-00385
FG-04457,P-010947,1,1,V-00194
FG-04457,P-003335,11,1,V-00109
FG-04458,P-010167,5,1,V-00462
FG-04458,P-002194,2,1,V-03128
FG-04458,P-008882,6,1,V-04003
FG-04458,P-006500,11,1,V-00697
FG-04459,P-001822,3,1,V-00746
FG-04459,P-008708,3,1,V-03998
FG-04459,P-008538,4,1,V-01391
FG-04459,P-007857,5,1,V-00602
FG-04460,P-003849,10,1,V-00377
FG-04460,P-006406,10,1,V-00927
FG-04460,P-006590,9,1,V-02112
FG-04460,P-000415,2,1,V-00944
FG-04461,P-007941,1,1,V-03379
FG-04461,P-011434,10,1,V-01112
FG-04461,P-007013,5,1,V-01495
FG-04461,P-001743,11,1,V-00732
FG-04461,P-002516,9,1,V-04211
FG-04461,P-000120,10,1,V-00725
FG-04462,P-000890,2,1,V-02649
FG-04462,P-000800,6,1,V-02774
FG-04462,P-004597,4,1,V-01131
FG-04462,P-003273,4,1,V-00955
FG-04462,P-004529,12,1,V-00843
FG-04462,P-000896,1,1,V-00935
FG-04463,P-009094,7,1,V-02694
FG-04463,P-010527,6,1,V-00548
FG-04463,P-000659,9,1,V-01185
FG-04463,P-007825,4,1,V-00360
FG-04463,P-000677,5,1,V-02160
FG-04463,P-006801,2,1,V-04262
FG-04464,P-000011,10,1,V-04151
FG-04464,P-009247,10,1,V-00887
FG-04464,P-000913,6,1,V-01461
FG-04464,P-000445,3,1,V-00845
FG-04465,P-006254,10,1,V-00890
FG-04465,P-010412,5,1,V-00271
FG-04465,P-011641,11,1,V-02490
FG-04465,P-006264,4,1,V-02778
FG-04466,P-003135,8,1,V-00092
FG-04466,P-002404,9,1,V-02234
FG-04466,P-002062,5,1,V-00304
FG-04466,P-004011,4,1,V-00079
FG-04466,P-011697,7,1,V-00796
FG-04466,P-006027,10,1,V-02815
FG-04466,P-003167,10,1,V-01193
FG-04467,P-007730,2,1,V-00844
FG-04467,P-002011,4,1,V-00642
FG-04467,P-005844,8,1,V-02262
FG-04467,P-011425,11,1,V-02932
FG-04468,P-005744,5,1,V-02690
FG-04468,P-003502,2,1,V-03034
FG-04468,P-004353,3,1,V-00379
FG-04469,P-002452,5,1,V-01084
FG-04469,P-001436,8,1,V-03992
FG-04469,P-009226,5,1,V-00700
FG-04469,P-000853,5,1,V-00402
FG-04469,P-010920,7,1,V-03805
FG-04470,P-000077,1,1,V-01096
FG-04470,P-002857,7,1,V-02578
FG-04470,P-005077,11,1,V-01130
FG-04470,P-009962,9,1,V-01047
FG-04470,P-011361,1,1,V-00571
FG-04470,P-003244,5,1,V-00951
FG-04470,P-007639,2,1,V-00548
FG-04471,P-004394,11,1,V-00275
FG-04471,P-005351,11,1,V-01506
FG-04471,P-000368,7,1,V-00206
FG-04471,P-000944,3,1,V-00817
FG-04471,P-000689,7,1,V-00116
FG-04471,P-003761,2,1,V-00960
FG-04472,P-005419,12,1,V-00740
FG-04472,P-006278,5,1,V-01131
FG-04472,P-002912,5,1,V-00598
FG-04472,P-000044,6,1,V-01703
FG-04472,P-003655,4,1,V-00998
FG-04473,P-000128,8,1,V-01144
FG-04473,P-000749,5,1,V-00851
FG-04473,P-009226,8,1,V-00700
FG-04473,P-000197,10,1,V-00527
FG-04473,P-002689,4,1,V-00672
FG-04474,P-010063,1,1,V-02357
FG-04474,P-002861,4,1,V-00681
FG-04474,P-006603,6,1,V-01178
FG-04474,P-007265,6,1,V-00664
FG-04474,P-007976,7,1,V-01168
FG-04474,P-005440,12,1,V-02167
FG-04474,P-009212,10,1,V-00998
FG-04475,P-001310,12,1,V-01284
FG-04475,P-001333,8,1,V-00848
FG-04475,P-001300,10,1,V-03331
FG-04475,P-011574,7,1,V-01048
FG-04475,P-002565,3,1,V-00361
FG-04475,P-010339,12,1,V-00204
FG-04475,P-010506,6,1,V-01450
FG-04476,P-001805,7,1,V-02419
FG-04476,P-001345,3,1,V-01076
FG-04476,P-007465,2,1,V-00196
FG-04476,P-011736,6,1,V-00504
FG-04476,P-003147,12,1,V-01019
FG-04476,P-011579,3,1,V-03603
FG-04476,P-002859,3,1,V-01184
FG-04477,P-007941,10,1,V-03379
FG-04477,P-010268,12,1,V-00862
FG-04477,P-001528,8,1,V-00870
FG-04477,P-001081,7,1,V-01133
FG-04478,P-010046,12,1,V-01047
FG-04478,P-000448,10,1,V-03478
FG-04478,P-009419,11,1,V-00507
FG-04478,P-007837,9,1,V-03443
FG-04478,P-004399,1,1,V-01188
FG-04479,P-002416,6,1,V-00078
FG-04479,P-003575,9,1,V-03411
FG-04479,P-003154,10,1,V-00384
FG-04480,P-000655,2,1,V-00680
FG-04480,P-009238,4,1,V-03426
FG-04480,P-002580,2,1,V-01491
FG-04480,P-005234,6,1,V-00472
FG-04480,P-004242,12,1,V-00444
FG-04481,P-006257,10,1,V-00373
FG-04481,P-008610,6,1,V-00106
FG-04481,P-007058,3,1,V-01113
FG-04482,P-004470,5,1,V-00130
FG-04482,P-004011,2,1,V-00079
FG-04482,P-001601,1,1,V-00231
FG-04482,P-004778,9,1,V-00195
FG-04482,P-002071,2,1,V-01118
FG-04482,P-007038,5,1,V-00207
FG-04482,P-003693,5,1,V-00734
FG-04483,P-004097,2,1,V-00378
FG-04483,P-007492,1,1,V-01068
FG-04483,P-010420,5,1,V-00022
FG-04483,P-000494,11,1,V-01145
FG-04483,P-011976,4,1,V-00462
FG-04483,P-002367,11,1,V-03795
FG-04483,P-010211,3,1,V-00633
FG-04484,P-009518,6,1,V-00360
FG-04484,P-000581,5,1,V-00988
FG-04484,P-009462,10,1,V-00689
FG-04485,P-006058,6,1,V-01166
FG-04485,P-003479,8,1,V-02734
FG-04485,P-005352,4,1,V-01088
FG-04485,P-004116,9,1,V-00476
FG-04485,P-009713,5,1,V-00347
FG-04485,P-000888,4,1,V-00347
FG-04485,P-008509,4,1,V-00869
FG-04486,P-005639,12,1,V-00560
FG-04486,P-008388,6,1,V-00629
FG-04486,P-003975,6,1,V-00534
FG-04486,P-001849,4,1,V-01172
FG-04487,P-001393,1,1,V-00580
FG-04487,P-004256,3,1,V-00571
FG-04487,P-004300,6,1,V-01105
FG-04487,P-004166,10,1,V-03562
FG-04487,P-009413,11,1,V-00202
FG-04487,P-004728,3,1,V-00272
FG-04488,P-002293,11,1,V-01187
FG-04488,P-010433,8,1,V-00595
FG-04488,P-005410,2,1,V-02085
FG-04488,P-007819,1,1,V-00195
FG-04488,P-011141,8,1,V-02496
FG-04489,P-011435,7,1,V-03783
FG-04489,P-006110,9,1,V-03925
FG-04489,P-000491,6,1,V-00056
FG-04490,P-002245,4,1,V-02096
FG-04490,P-011201,6,1,V-00377
FG-04490,P-004547,6,1,V-00627
FG-04490,P-000926,10,1,V-00557
FG-04490,P-009770,5,1,V-03813
FG-04491,P-004285,2,1,V-00110
FG-04491,P-002706,4,1,V-00402
FG-04491,P-008536,4,1,V-00190
FG-04491,P-006376,11,1,V-00856
FG-04491,P-006319,5,1,V-01727
FG-04491,P-002470,11,1,V-00523
FG-04492,P-011174,11,1,V-01159
FG-04492,P-006540,2,1,V-00287
FG-04492,P-005245,5,1,V-00840
FG-04492,P-006609,3,1,V-01190
FG-04492,P-001675,12,1,V-01019
FG-04493,P-009777,2,1,V-00097
FG-04493,P-000022,6,1,V-00432
FG-04493,P-010759,7,1,V-00001
FG-04493,P-001199,10,1,V-00927
FG-04493,P-004883,1,1,V-00336
FG-04493,P-010614,3,1,V-00438
FG-04494,P-004676,12,1,V-00099
FG-04494,P-004700,11,1,V-00947
FG-04494,P-009831,9,1,V-02733
FG-04494,P-003434,12,1,V-02457
FG-04494,P-009742,11,1,V-00959
FG-04494,P-002947,5,1,V-01071
FG-04494,P-003606,4,1,V-01270
FG-04495,P-002712,7,1,V-00871
FG-04495,P-001747,1,1,V-04210
FG-04495,P-010412,12,1,V-00271
FG-04495,P-003325,9,1,V-00448
FG-04495,P-000986,9,1,V-00203
FG-04495,P-000039,1,1,V-01126
FG-04496,P-000405,5,1,V-03831
FG-04496,P-006661,8,1,V-00719
FG-04496,P-005496,1,1,V-00261
FG-04496,P-009481,1,1,V-01091
FG-04496,P-005273,1,1,V-03514
FG-04496,P-008358,4,1,V-01280
FG-04497,P-005542,9,1,V-01111
FG-04497,P-010758,7,1,V-01059
FG-04497,P-001983,11,1,V-00937
FG-04498,P-004677,8,1,V-04148
FG-04498,P-002012,6,1,V-00839
FG-04498,P-009566,8,1,V-00071
FG-04498,P-000259,5,1,V-01155
FG-04498,P-008486,6,1,V-00617
FG-04499,P-001565,1,1,V-00368
FG-04499,P-000815,5,1,V-02155
FG-04499,P-000988,7,1,V-02102
FG-04499,P-009359,9,1,V-01049
FG-04499,P-004393,9,1,V-00642
FG-04499,P-010634,9,1,V-00693
FG-04499,P-011139,3,1,V-00662
FG-04500,P-004159,6,1,V-03984
FG-04500,P-011639,11,1,V-00791
FG-04500,P-010196,12,1,V-00118
FG-04500,P-004140,1,1,V-00665
FG-04501,P-010357,4,1,V-02697
FG-04501,P-003691,12,1,V-00850
FG-04501,P-005594,12,1,V-00447
FG-04501,P-011543,6,1,V-00796
FG-04501,P-008550,5,1,V-02909
FG-04501,P-010438,7,1,V-01694
FG-04501,P-007925,8,1,V-01007
FG-04502,P-010193,6,1,V-00725
FG-04502,P-003652,10,1,V-00220
FG-04502,P-001476,3,1,V-00151
FG-04502,P-003366,6,1,V-00507
FG-04502,P-001971,9,1,V-00396
FG-04502,P-000466,11,1,V-03921
FG-04502,P-001614,12,1,V-02839
FG-04503,P-009079,2,1,V-01083
FG-04503,P-008098,6,1,V-01052
FG-04503,P-008865,3,1,V-00651
FG-04504,P-002725,6,1,V-00126
FG-04504,P-011825,3,1,V-00920
FG-04504,P-000062,3,1,V-01170
FG-04504,P-006929,12,1,V-00199
FG-04504,P-003905,12,1,V-01473
FG-04504,P-008787,6,1,V-03394
FG-04505,P-003692,1,1,V-00866
FG-04505,P-000366,6,1,V-00084
FG-04505,P-001417,7,1,V-01897
FG-04505,P-001181,9,1,V-04137
FG-04505,P-011640,11,1,V-01176
FG-04505,P-009974,10,1,V-02680
FG-04505,P-010436,8,1,V-03610
FG-04506,P-001233,4,1,V-02063
FG-04506,P-007751,12,1,V-01180
FG-04506,P-009430,2,1,V-01003
FG-04506,P-005452,4,1,V-00602
FG-04506,P-005923,12,1,V-01263
FG-04506,P-009025,7,1,V-00035
FG-04506,P-003423,2,1,V-00487
FG-04507,P-009596,12,1,V-01094
FG-04507,P-001437,8,1,V-00821
FG-04507,P-010517,5,1,V-00377
FG-04507,P-009453,4,1,V-01131
FG-04507,P-011744,8,1,V-00602
FG-04507,P-008425,10,1,V-00190
FG-04507,P-001269,11,1,V-00063
FG-04508,P-002857,1,1,V-02578
FG-04508,P-004153,3,1,V-00884
FG-04508,P-004009,11,1,V-00786
FG-04508,P-001159,3,1,V-00725
FG-04509,P-005929,12,1,V-00929
FG-04509,P-007326,1,1,V-01007
FG-04509,P-004171,11,1,V-00111
FG-04510,P-010890,5,1,V-00911
