plant_id,part_id,on_hand_qty,days_cover,in_transit_qty,safety_stock_qty,as_of_date
PL-16,P-003492,15812,27,1315,40,2026-09-15
PL-13,P-008698,31790,5,15328,456,2026-09-15
PL-05,P-007165,15659,7,15099,434,2026-09-15
PL-11,P-008651,28220,3,6068,452,2026-09-15
PL-14,P-010760,20907,21,2823,186,2026-09-15
PL-13,P-007173,24241,42,6650,227,2026-09-15
PL-04,P-008454,30203,25,12739,611,2026-09-15
PL-06,P-002749,3576,41,10000,1908,2026-09-15
PL-18,P-004792,37444,3,9596,207,2026-09-15
PL-17,P-002349,24190,40,16662,1390,2026-09-15
PL-02,P-006377,37930,7,12441,306,2026-09-15
PL-18,P-003453,29767,32,1271,370,2026-09-15
PL-16,P-005246,36270,9,17682,732,2026-09-15
PL-14,P-000653,6392,19,17438,492,2026-09-15
PL-07,P-002465,15425,40,9792,673,2026-09-15
PL-10,P-000888,8797,3,16600,621,2026-09-15
PL-18,P-003517,36254,7,6481,174,2026-09-15
PL-12,P-010382,30555,8,4968,408,2026-09-15
PL-19,P-004053,6943,4,17676,955,2026-09-15
PL-11,P-007338,22589,20,15141,335,2026-09-15
PL-09,P-011554,31704,3,167,1039,2026-09-15
PL-01,P-001462,14386,18,3482,365,2026-09-15
PL-17,P-007473,18080,14,2254,886,2026-09-15
PL-17,P-008372,22274,9,4873,1063,2026-09-15
PL-18,P-009430,32294,26,13233,1745,2026-09-15
PL-03,P-009953,39144,31,16903,596,2026-09-15
PL-10,P-011997,21943,6,9075,782,2026-09-15
PL-10,P-010731,9994,29,8116,1406,2026-09-15
PL-02,P-007667,15483,30,6148,2240,2026-09-15
PL-10,P-003310,27676,16,17411,152,2026-09-15
PL-16,P-004537,37823,19,11298,1430,2026-09-15
PL-11,P-006958,33196,11,10156,467,2026-09-15
PL-09,P-008301,31438,9,13164,1210,2026-09-15
PL-01,P-010385,34976,17,7153,308,2026-09-15
PL-07,P-011086,2366,41,2053,266,2026-09-15
PL-12,P-000784,31427,35,17017,157,2026-09-15
PL-16,P-008708,20455,34,10225,332,2026-09-15
PL-15,P-000195,31222,39,9066,258,2026-09-15
PL-01,P-010915,33249,36,6923,154,2026-09-15
PL-18,P-009259,15634,30,6343,1214,2026-09-15
PL-02,P-000167,22881,29,9012,1415,2026-09-15
PL-02,P-001419,17328,14,4819,74,2026-09-15
PL-14,P-001520,5346,14,16544,676,2026-09-15
PL-13,P-005633,19961,17,5412,1375,2026-09-15
PL-20,P-009186,21536,30,17113,1002,2026-09-15
PL-05,P-006662,32991,40,17893,267,2026-09-15
PL-11,P-010314,39404,20,1337,1122,2026-09-15
PL-19,P-006993,26044,30,8272,1046,2026-09-15
PL-17,P-001572,16636,9,8311,271,2026-09-15
PL-07,P-009462,17235,1,17779,1440,2026-09-15
PL-09,P-005076,23211,36,8369,301,2026-09-15
PL-07,P-006642,19807,15,2000,41,2026-09-15
PL-09,P-009247,13212,8,11011,479,2026-09-15
PL-04,P-006047,1460,34,5301,555,2026-09-15
PL-18,P-003141,5274,21,16327,1763,2026-09-15
PL-12,P-003234,20762,17,12094,1025,2026-09-15
PL-08,P-011824,1037,13,8771,1167,2026-09-15
PL-01,P-009843,34990,23,9071,797,2026-09-15
PL-18,P-007352,20985,30,16624,1229,2026-09-15
PL-20,P-006656,3803,2,4980,478,2026-09-15
PL-05,P-004922,7041,4,12982,1269,2026-09-15
PL-06,P-006730,3113,26,11052,566,2026-09-15
PL-14,P-008750,31296,42,14633,187,2026-09-15
PL-11,P-008661,33508,1,7650,1336,2026-09-15
PL-16,P-003242,20240,12,1649,535,2026-09-15
PL-11,P-007055,17640,34,17267,632,2026-09-15
PL-01,P-008023,13887,9,5041,101,2026-09-15
PL-16,P-002251,10926,25,12427,439,2026-09-15
PL-15,P-002382,29150,0,12323,93,2026-09-15
PL-19,P-002383,19941,15,3621,1843,2026-09-15
PL-19,P-007697,6846,23,11329,569,2026-09-15
PL-01,P-001810,32886,3,8845,889,2026-09-15
PL-14,P-007408,11718,6,11128,1040,2026-09-15
PL-02,P-007011,36497,27,6847,1178,2026-09-15
PL-04,P-011087,24832,29,9375,1082,2026-09-15
PL-10,P-003984,3782,42,16670,110,2026-09-15
PL-07,P-008180,37737,39,5943,572,2026-09-15
PL-18,P-004221,6944,2,584,603,2026-09-15
PL-15,P-003986,7751,0,5190,278,2026-09-15
PL-01,P-009320,19880,25,12024,704,2026-09-15
PL-01,P-009415,3768,6,7688,1204,2026-09-15
PL-02,P-001292,24624,1,6575,274,2026-09-15
PL-02,P-003116,1929,39,14770,911,2026-09-15
PL-07,P-008641,6109,12,16662,341,2026-09-15
PL-15,P-007511,568,0,1740,118,2026-09-15
PL-11,P-001254,29629,42,8988,809,2026-09-15
PL-06,P-003319,13781,5,75,137,2026-09-15
PL-01,P-006186,5360,11,8345,232,2026-09-15
PL-04,P-010117,33006,22,1482,237,2026-09-15
PL-15,P-011397,34347,15,13871,1190,2026-09-15
PL-14,P-003507,15984,3,13139,42,2026-09-15
PL-07,P-007489,282,37,12362,443,2026-09-15
PL-10,P-002453,12483,11,3968,1030,2026-09-15
PL-11,P-004531,1510,36,1722,732,2026-09-15
PL-14,P-003350,26150,14,8295,320,2026-09-15
PL-20,P-008011,27578,25,14158,35,2026-09-15
PL-14,P-004380,21865,6,9716,534,2026-09-15
PL-03,P-000991,14744,21,7190,309,2026-09-15
PL-07,P-006730,17996,8,6537,692,2026-09-15
PL-13,P-006526,24805,21,17102,110,2026-09-15
PL-05,P-002222,12891,7,16623,778,2026-09-15
PL-16,P-007398,21611,0,1897,363,2026-09-15
PL-06,P-007929,25018,12,17993,171,2026-09-15
PL-06,P-007250,9666,8,11374,504,2026-09-15
PL-07,P-007333,16104,13,6014,755,2026-09-15
PL-03,P-004161,29158,1,12394,270,2026-09-15
PL-08,P-008581,36662,2,10537,693,2026-09-15
PL-03,P-010729,31815,26,15970,333,2026-09-15
PL-11,P-001420,23270,19,10807,533,2026-09-15
PL-12,P-005741,31963,26,5223,436,2026-09-15
PL-01,P-005359,6992,29,14515,318,2026-09-15
PL-15,P-005466,17143,39,13846,562,2026-09-15
PL-19,P-008614,22299,13,13804,400,2026-09-15
PL-08,P-001657,32683,21,7129,1071,2026-09-15
PL-11,P-008428,15871,30,3603,512,2026-09-15
PL-15,P-008308,24584,20,14177,813,2026-09-15
PL-16,P-006288,24669,27,112,1703,2026-09-15
PL-08,P-006241,35103,36,10376,893,2026-09-15
PL-20,P-006637,22624,39,1788,1487,2026-09-15
PL-07,P-009576,35408,42,7741,140,2026-09-15
PL-14,P-010626,5346,7,1685,370,2026-09-15
PL-02,P-001151,9676,21,5200,537,2026-09-15
PL-06,P-011465,12212,10,2471,1104,2026-09-15
PL-16,P-002951,35016,16,13438,950,2026-09-15
PL-02,P-000950,35208,38,7991,494,2026-09-15
PL-15,P-010622,31578,0,13381,365,2026-09-15
PL-15,P-011715,13908,30,5697,420,2026-09-15
PL-09,P-004104,27242,11,17917,581,2026-09-15
PL-07,P-006782,5963,12,12806,236,2026-09-15
PL-02,P-009481,31249,38,14944,1272,2026-09-15
PL-08,P-006961,32466,19,11514,301,2026-09-15
PL-17,P-010079,21146,35,6345,1086,2026-09-15
PL-09,P-009670,27577,27,17131,570,2026-09-15
PL-05,P-011899,37442,36,1981,589,2026-09-15
PL-15,P-011741,11788,36,5452,927,2026-09-15
PL-11,P-007427,30313,17,12292,2083,2026-09-15
PL-20,P-007756,18188,11,6238,401,2026-09-15
PL-16,P-004903,32772,3,15605,197,2026-09-15
PL-07,P-006505,31108,24,8127,328,2026-09-15
PL-12,P-005090,4645,28,6741,710,2026-09-15
PL-08,P-003097,6535,7,8833,944,2026-09-15
PL-11,P-002631,21757,27,4017,859,2026-09-15
PL-01,P-003311,13650,38,8972,164,2026-09-15
PL-03,P-008030,14667,3,4227,374,2026-09-15
PL-09,P-007736,26877,16,4353,966,2026-09-15
PL-02,P-005342,31373,1,5713,244,2026-09-15
PL-12,P-010266,27812,37,93,1465,2026-09-15
PL-14,P-003616,8315,15,8098,1480,2026-09-15
PL-04,P-008518,6413,23,2383,358,2026-09-15
PL-05,P-007171,4092,18,9800,546,2026-09-15
PL-08,P-002724,20827,33,2253,1081,2026-09-15
PL-20,P-008752,20237,3,10899,369,2026-09-15
PL-08,P-010668,5209,20,6197,27,2026-09-15
PL-05,P-004640,23439,26,15455,1610,2026-09-15
PL-08,P-009232,24945,18,10969,531,2026-09-15
PL-01,P-009767,33591,5,13887,1109,2026-09-15
PL-10,P-004105,8613,0,4428,1946,2026-09-15
PL-15,P-005913,32027,8,2487,719,2026-09-15
PL-17,P-000225,36096,27,6750,45,2026-09-15
PL-14,P-011039,14336,25,11669,98,2026-09-15
PL-03,P-008514,32183,22,8862,396,2026-09-15
PL-17,P-004807,2113,31,11050,1454,2026-09-15
PL-15,P-011469,5069,33,11449,531,2026-09-15
PL-06,P-000384,38039,7,13958,1925,2026-09-15
PL-13,P-005168,19105,38,12353,480,2026-09-15
PL-08,P-003547,38645,2,6454,1128,2026-09-15
PL-03,P-010260,21180,13,10744,245,2026-09-15
PL-16,P-011189,29161,13,14467,54,2026-09-15
PL-19,P-007495,10117,13,10868,171,2026-09-15
PL-16,P-000273,14799,20,15127,506,2026-09-15
PL-06,P-008365,8444,24,12746,533,2026-09-15
PL-02,P-005290,32861,33,14913,301,2026-09-15
PL-02,P-006403,25930,9,17653,318,2026-09-15
PL-03,P-001302,20038,16,9676,624,2026-09-15
PL-07,P-001723,14248,10,8724,54,2026-09-15
PL-15,P-008610,19290,32,14160,952,2026-09-15
PL-09,P-006345,22150,10,15529,165,2026-09-15
PL-06,P-010132,20654,16,11097,483,2026-09-15
PL-09,P-000883,10522,14,15966,690,2026-09-15
PL-18,P-007537,20390,26,16479,216,2026-09-15
PL-20,P-008144,36701,15,9308,238,2026-09-15
PL-16,P-005202,12810,5,12094,203,2026-09-15
PL-18,P-008208,7413,40,4757,645,2026-09-15
PL-15,P-002062,39187,11,4931,742,2026-09-15
PL-03,P-010559,9742,39,16337,77,2026-09-15
PL-12,P-002399,28096,23,9530,1264,2026-09-15
PL-18,P-001811,39454,5,15484,247,2026-09-15
PL-19,P-011657,11592,36,5886,535,2026-09-15
PL-11,P-006609,36098,34,13163,960,2026-09-15
PL-13,P-010316,31569,37,1999,1426,2026-09-15
PL-07,P-010258,24235,37,15867,734,2026-09-15
PL-15,P-009912,20696,14,10653,754,2026-09-15
PL-14,P-010643,10172,34,330,1054,2026-09-15
PL-02,P-010257,32301,38,6529,1890,2026-09-15
PL-03,P-002009,13581,7,2314,844,2026-09-15
PL-03,P-003914,3566,15,6244,1067,2026-09-15
PL-07,P-008157,23374,33,5295,561,2026-09-15
PL-13,P-009002,6429,4,4402,1205,2026-09-15
PL-14,P-009616,37217,0,3405,794,2026-09-15
PL-09,P-006383,30546,33,7261,139,2026-09-15
PL-12,P-008367,34041,2,5472,108,2026-09-15
PL-05,P-008306,32701,10,14106,478,2026-09-15
PL-17,P-008664,18944,26,3492,993,2026-09-15
PL-03,P-008552,37046,37,16910,59,2026-09-15
PL-20,P-007529,9853,39,5397,62,2026-09-15
PL-03,P-011163,518,16,3407,205,2026-09-15
PL-19,P-007472,5309,26,2432,227,2026-09-15
PL-02,P-001802,7846,36,7132,697,2026-09-15
PL-07,P-007010,22767,2,16025,786,2026-09-15
PL-08,P-004813,10487,27,552,673,2026-09-15
PL-07,P-011535,26778,10,13444,1408,2026-09-15
PL-01,P-000044,13893,10,7871,626,2026-09-15
PL-07,P-002106,16427,2,8144,696,2026-09-15
PL-03,P-004496,27466,20,8592,1074,2026-09-15
PL-06,P-006718,31407,34,17086,1459,2026-09-15
PL-09,P-002852,21592,22,17456,1178,2026-09-15
PL-02,P-001615,6093,7,1922,139,2026-09-15
PL-18,P-001964,26109,19,10824,1898,2026-09-15
PL-19,P-009206,11012,0,15364,132,2026-09-15
PL-11,P-007346,34607,24,4114,1516,2026-09-15
PL-04,P-006154,31060,35,4574,173,2026-09-15
PL-15,P-010739,28914,27,13378,991,2026-09-15
PL-16,P-002193,39849,17,5958,751,2026-09-15
PL-18,P-008822,8157,25,16611,204,2026-09-15
PL-20,P-005235,19579,19,12152,1256,2026-09-15
PL-18,P-004115,36772,24,16905,478,2026-09-15
PL-10,P-011335,25774,40,2586,315,2026-09-15
PL-17,P-002142,15817,19,8006,200,2026-09-15
PL-09,P-005078,6283,13,3463,432,2026-09-15
PL-12,P-009924,12008,31,7408,177,2026-09-15
PL-15,P-006937,13922,21,11474,1331,2026-09-15
PL-02,P-007857,28804,38,2543,1688,2026-09-15
PL-13,P-003186,22106,13,16120,178,2026-09-15
PL-08,P-002036,33939,26,2188,413,2026-09-15
PL-16,P-004906,2881,26,17968,1907,2026-09-15
PL-09,P-003098,27786,1,11663,1066,2026-09-15
PL-14,P-005666,16703,39,16697,31,2026-09-15
PL-10,P-008625,26907,17,6921,965,2026-09-15
PL-20,P-006438,33357,5,1260,344,2026-09-15
PL-03,P-009205,7172,23,5135,1058,2026-09-15
PL-11,P-003296,13376,7,15033,1725,2026-09-15
PL-19,P-005169,20835,4,9853,672,2026-09-15
PL-19,P-004474,29352,0,13253,1222,2026-09-15
PL-05,P-000110,31911,17,9328,1138,2026-09-15
PL-14,P-002346,16493,34,8645,1051,2026-09-15
PL-09,P-000211,24271,15,13127,1733,2026-09-15
PL-12,P-008884,31830,4,15528,233,2026-09-15
PL-09,P-003471,26788,3,8586,147,2026-09-15
PL-11,P-002152,31411,8,9273,184,2026-09-15
PL-20,P-001870,29938,29,11233,291,2026-09-15
PL-20,P-006420,24896,4,14458,657,2026-09-15
PL-07,P-010554,18220,23,9748,502,2026-09-15
PL-14,P-003432,36898,32,7544,265,2026-09-15
PL-12,P-009093,32774,18,6579,871,2026-09-15
PL-02,P-011410,34462,22,8438,367,2026-09-15
PL-13,P-006867,28557,25,17783,1068,2026-09-15
PL-03,P-011356,30053,41,1770,394,2026-09-15
PL-09,P-003666,20485,9,8197,1027,2026-09-15
PL-02,P-003200,19421,26,17239,1488,2026-09-15
PL-02,P-003539,22875,33,12547,527,2026-09-15
PL-19,P-009372,23731,36,862,642,2026-09-15
PL-03,P-002973,16592,37,13556,756,2026-09-15
PL-18,P-002354,35320,24,13486,374,2026-09-15
PL-10,P-009458,28272,0,16677,1208,2026-09-15
PL-03,P-011771,36464,7,1377,107,2026-09-15
PL-15,P-005501,15974,4,9522,142,2026-09-15
PL-03,P-009594,30529,26,8270,1082,2026-09-15
PL-01,P-004150,25669,29,2597,78,2026-09-15
PL-02,P-003006,34879,1,10682,121,2026-09-15
PL-07,P-009098,12915,21,10426,184,2026-09-15
PL-20,P-011500,34916,8,2870,1260,2026-09-15
PL-20,P-007415,14104,11,16660,581,2026-09-15
PL-19,P-003769,28626,11,8247,1463,2026-09-15
PL-17,P-005986,1656,14,7267,1408,2026-09-15
PL-03,P-004954,21016,12,4617,376,2026-09-15
PL-15,P-005707,7530,23,16403,288,2026-09-15
PL-14,P-011806,37797,42,7069,449,2026-09-15
PL-06,P-002509,29436,35,8033,110,2026-09-15
PL-03,P-004333,37707,31,16870,245,2026-09-15
PL-02,P-011266,4111,18,14938,502,2026-09-15
PL-02,P-009488,12844,9,17207,984,2026-09-15
PL-02,P-003651,22043,36,7152,710,2026-09-15
PL-14,P-007458,16376,25,3117,758,2026-09-15
PL-17,P-002007,8018,12,10466,230,2026-09-15
PL-10,P-002132,27010,26,1453,320,2026-09-15
PL-01,P-010288,21858,16,10065,201,2026-09-15
PL-05,P-004287,9596,29,5218,227,2026-09-15
PL-15,P-006143,23731,39,6907,155,2026-09-15
PL-11,P-003074,21241,5,3129,151,2026-09-15
PL-04,P-005195,38405,21,4927,1073,2026-09-15
PL-08,P-004359,22296,41,1746,775,2026-09-15
PL-16,P-007579,22826,39,17668,939,2026-09-15
PL-03,P-001482,21615,37,14000,646,2026-09-15
PL-09,P-011809,31392,33,7430,60,2026-09-15
PL-03,P-010994,35432,13,10479,1560,2026-09-15
PL-16,P-008034,3284,32,16527,105,2026-09-15
PL-05,P-008936,29260,41,14316,173,2026-09-15
PL-03,P-009733,26266,18,16752,623,2026-09-15
PL-04,P-002233,22160,41,2998,1020,2026-09-15
PL-04,P-005933,21280,19,15642,290,2026-09-15
PL-06,P-004740,22778,18,4984,704,2026-09-15
PL-03,P-006993,2254,39,8632,692,2026-09-15
PL-13,P-002536,36508,17,9423,875,2026-09-15
PL-02,P-000032,35478,28,694,823,2026-09-15
PL-11,P-007997,33165,10,13862,537,2026-09-15
PL-03,P-005049,32913,6,1568,795,2026-09-15
PL-20,P-005229,14545,42,17263,849,2026-09-15
PL-04,P-005808,3836,15,11147,594,2026-09-15
PL-05,P-000426,11235,13,4170,665,2026-09-15
PL-08,P-000550,39173,10,16146,196,2026-09-15
PL-07,P-009696,8060,39,6398,794,2026-09-15
PL-03,P-000586,32898,11,5627,875,2026-09-15
PL-12,P-011937,7541,29,9041,525,2026-09-15
PL-11,P-011844,34887,35,17480,369,2026-09-15
PL-20,P-005324,10727,41,12192,1510,2026-09-15
PL-19,P-001425,19588,24,16445,985,2026-09-15
PL-09,P-008948,24795,26,6182,628,2026-09-15
PL-03,P-010234,24880,38,2792,800,2026-09-15
PL-13,P-010202,16776,28,709,1150,2026-09-15
PL-05,P-011750,25513,15,17226,1618,2026-09-15
PL-17,P-005453,22793,40,672,1168,2026-09-15
PL-17,P-007988,35489,14,117,95,2026-09-15
PL-03,P-008565,32173,2,6084,715,2026-09-15
PL-03,P-004734,23758,28,7674,1938,2026-09-15
PL-13,P-000849,35834,9,9880,57,2026-09-15
PL-17,P-003094,37618,37,14114,396,2026-09-15
PL-11,P-002986,38284,1,7990,458,2026-09-15
PL-07,P-003433,18179,41,9458,625,2026-09-15
PL-08,P-008499,2644,11,4501,505,2026-09-15
PL-12,P-008769,2276,25,9025,610,2026-09-15
PL-11,P-001326,28049,12,17255,1009,2026-09-15
PL-06,P-005667,15204,9,9224,850,2026-09-15
PL-14,P-007060,28799,18,3735,882,2026-09-15
PL-12,P-011719,8635,8,746,306,2026-09-15
PL-18,P-010426,34657,27,9581,204,2026-09-15
PL-01,P-005652,8129,27,10732,116,2026-09-15
PL-11,P-006545,1641,9,569,410,2026-09-15
PL-04,P-003142,4565,25,6028,389,2026-09-15
PL-18,P-000554,32713,12,13412,1078,2026-09-15
PL-07,P-004385,13915,35,16115,1813,2026-09-15
PL-13,P-001149,37709,30,5206,1528,2026-09-15
PL-15,P-010493,19691,8,10798,140,2026-09-15
PL-20,P-008600,31916,2,9901,1171,2026-09-15
PL-11,P-008777,2483,26,8268,1823,2026-09-15
PL-03,P-000818,2650,12,8595,290,2026-09-15
PL-01,P-009982,30930,32,11610,367,2026-09-15
PL-02,P-008021,3221,40,5029,289,2026-09-15
PL-15,P-007531,38514,15,6363,1085,2026-09-15
PL-09,P-009570,23652,11,10112,42,2026-09-15
PL-04,P-007842,548,27,4221,143,2026-09-15
PL-16,P-001536,37526,19,3825,332,2026-09-15
PL-08,P-007783,35742,40,14478,130,2026-09-15
PL-20,P-010561,34356,28,1343,812,2026-09-15
PL-09,P-002329,6700,40,9288,180,2026-09-15
PL-07,P-000572,16825,6,12726,498,2026-09-15
PL-12,P-000477,3755,6,7366,1070,2026-09-15
PL-05,P-005913,32286,40,14009,313,2026-09-15
PL-01,P-006485,26481,37,9192,191,2026-09-15
PL-10,P-011460,37897,12,16057,753,2026-09-15
PL-13,P-010503,27290,32,7337,626,2026-09-15
PL-08,P-003277,8765,39,16004,146,2026-09-15
PL-08,P-011644,11467,36,11988,220,2026-09-15
PL-19,P-004378,28468,17,16637,85,2026-09-15
PL-03,P-003576,18028,5,272,863,2026-09-15
PL-18,P-009157,31341,29,15565,1907,2026-09-15
PL-13,P-011686,15769,4,8479,612,2026-09-15
PL-19,P-009048,35887,2,14507,388,2026-09-15
PL-16,P-009873,38894,17,14760,338,2026-09-15
PL-12,P-004980,38704,25,13564,221,2026-09-15
PL-12,P-004053,16576,41,2416,230,2026-09-15
PL-09,P-001182,28293,24,13790,1545,2026-09-15
PL-04,P-008412,852,5,4357,360,2026-09-15
PL-05,P-001915,28115,13,1930,904,2026-09-15
PL-14,P-003498,27202,22,5823,533,2026-09-15
PL-03,P-011675,8294,38,3665,624,2026-09-15
PL-10,P-004187,12203,29,976,1197,2026-09-15
PL-01,P-006446,35320,42,8188,779,2026-09-15
PL-11,P-008602,22633,41,17442,132,2026-09-15
PL-06,P-002553,39135,21,3480,745,2026-09-15
PL-14,P-010049,20382,41,17398,564,2026-09-15
PL-16,P-004689,26978,13,6123,449,2026-09-15
PL-16,P-005021,37575,21,2310,549,2026-09-15
PL-11,P-001666,23367,14,9977,636,2026-09-15
PL-15,P-005341,26252,41,4905,605,2026-09-15
PL-02,P-001464,25580,36,16585,722,2026-09-15
PL-04,P-005504,37000,31,16463,1316,2026-09-15
PL-04,P-004134,34025,34,8647,1066,2026-09-15
PL-15,P-003281,30904,27,10048,397,2026-09-15
PL-01,P-006117,26870,14,2393,690,2026-09-15
PL-16,P-006645,39193,33,8748,165,2026-09-15
PL-13,P-000544,38297,39,13216,1772,2026-09-15
PL-13,P-011091,34954,19,8529,113,2026-09-15
PL-03,P-001084,29771,42,7390,1640,2026-09-15
PL-02,P-006392,11298,29,1787,1584,2026-09-15
PL-08,P-011892,13692,19,7244,820,2026-09-15
PL-16,P-002883,10337,24,10214,215,2026-09-15
PL-16,P-001222,18801,0,17603,623,2026-09-15
PL-10,P-010305,17367,29,4039,1188,2026-09-15
PL-05,P-011281,16720,0,3862,696,2026-09-15
PL-09,P-001293,4608,14,3270,93,2026-09-15
PL-08,P-011868,19001,0,12539,1124,2026-09-15
PL-05,P-002564,18905,36,13007,515,2026-09-15
PL-10,P-008367,4056,22,7622,160,2026-09-15
PL-03,P-003861,17734,30,7428,274,2026-09-15
PL-15,P-005666,23352,26,8601,64,2026-09-15
PL-13,P-001727,7917,13,1556,427,2026-09-15
PL-01,P-008550,6219,14,4478,381,2026-09-15
PL-10,P-006164,11395,40,2367,2136,2026-09-15
PL-19,P-002138,32699,0,4636,908,2026-09-15
PL-03,P-009238,32457,4,13371,1368,2026-09-15
PL-08,P-002925,13738,36,15895,364,2026-09-15
PL-06,P-001700,10779,37,1227,96,2026-09-15
PL-20,P-009998,8172,30,9597,1363,2026-09-15
PL-15,P-006682,34671,26,7519,620,2026-09-15
PL-01,P-000972,15824,33,1076,868,2026-09-15
PL-01,P-006522,18879,41,17247,791,2026-09-15
PL-12,P-000229,16112,10,8340,151,2026-09-15
PL-11,P-001798,21348,17,10161,34,2026-09-15
PL-04,P-010005,31547,32,3321,1787,2026-09-15
PL-12,P-000618,23291,31,13522,136,2026-09-15
PL-06,P-005901,5484,40,9539,1055,2026-09-15
PL-07,P-003233,6963,33,15367,376,2026-09-15
PL-18,P-009367,13505,42,503,589,2026-09-15
PL-07,P-002044,15507,30,15898,592,2026-09-15
PL-19,P-000739,17809,35,13730,491,2026-09-15
PL-09,P-008049,9229,36,13069,287,2026-09-15
PL-06,P-003372,23993,31,17678,77,2026-09-15
PL-07,P-009810,22719,6,10976,1215,2026-09-15
PL-10,P-000447,29579,23,9482,1242,2026-09-15
PL-12,P-001986,17139,9,135,1110,2026-09-15
PL-09,P-009005,3681,6,15810,398,2026-09-15
PL-09,P-007510,32108,5,7253,128,2026-09-15
PL-20,P-002776,27181,16,15686,566,2026-09-15
PL-05,P-008462,11512,1,10569,1124,2026-09-15
PL-03,P-002363,12780,0,6633,73,2026-09-15
PL-14,P-003704,7646,12,7381,862,2026-09-15
PL-03,P-006344,34318,9,7972,602,2026-09-15
PL-07,P-006339,38047,37,2831,73,2026-09-15
PL-04,P-003854,24717,25,15626,639,2026-09-15
PL-05,P-001056,39394,5,17557,255,2026-09-15
PL-14,P-000209,11934,34,17260,1452,2026-09-15
PL-06,P-004425,12862,2,292,533,2026-09-15
PL-05,P-002140,32306,19,1122,406,2026-09-15
PL-10,P-002208,25291,36,4029,348,2026-09-15
PL-16,P-008187,30634,31,4414,1202,2026-09-15
PL-03,P-008735,20547,18,16806,791,2026-09-15
PL-10,P-004833,26420,23,17537,194,2026-09-15
PL-07,P-004424,5460,32,12742,695,2026-09-15
PL-03,P-007922,35601,37,15053,301,2026-09-15
PL-04,P-002497,24705,37,1405,465,2026-09-15
PL-01,P-011940,7164,4,10725,444,2026-09-15
PL-06,P-006961,29001,10,2090,1527,2026-09-15
PL-11,P-000707,4027,23,2450,126,2026-09-15
PL-01,P-010909,31005,14,131,1001,2026-09-15
PL-08,P-008058,27546,33,1458,668,2026-09-15
PL-02,P-007211,33285,14,809,545,2026-09-15
PL-03,P-004057,15030,42,2591,266,2026-09-15
PL-11,P-010651,22724,15,12981,559,2026-09-15
PL-03,P-009323,29646,36,9036,651,2026-09-15
PL-09,P-009580,15757,32,14987,1237,2026-09-15
PL-07,P-003023,32073,27,13333,617,2026-09-15
PL-13,P-008138,28797,8,13977,957,2026-09-15
PL-12,P-009097,33294,13,3011,49,2026-09-15
PL-08,P-011120,18229,28,8198,537,2026-09-15
PL-14,P-004270,37892,35,9700,172,2026-09-15
PL-18,P-010532,4359,24,8375,1023,2026-09-15
PL-15,P-002424,37235,10,9047,414,2026-09-15
PL-13,P-011915,3675,33,8767,1376,2026-09-15
PL-10,P-000890,1912,4,5301,580,2026-09-15
PL-18,P-009494,3802,36,981,944,2026-09-15
PL-07,P-005215,32808,3,8896,317,2026-09-15
PL-13,P-002210,25535,9,2158,659,2026-09-15
PL-07,P-003977,176,2,15876,933,2026-09-15
PL-13,P-001700,6310,39,1604,205,2026-09-15
PL-01,P-008202,10111,2,12512,302,2026-09-15
PL-07,P-010296,9503,38,4481,995,2026-09-15
PL-04,P-008948,7759,35,14957,736,2026-09-15
PL-06,P-010090,33914,23,13629,378,2026-09-15
PL-12,P-009627,36679,28,14270,916,2026-09-15
PL-18,P-007143,27831,15,11133,928,2026-09-15
PL-12,P-004609,3695,42,7666,298,2026-09-15
PL-04,P-009884,2033,13,5716,1723,2026-09-15
PL-16,P-006691,8650,3,13331,171,2026-09-15
PL-06,P-003782,26120,11,557,726,2026-09-15
PL-14,P-000977,28398,10,6635,769,2026-09-15
PL-11,P-011333,22528,7,10626,520,2026-09-15
PL-10,P-005747,34443,38,8117,812,2026-09-15
PL-10,P-005439,2623,19,11130,649,2026-09-15
PL-11,P-003854,33581,13,42,131,2026-09-15
PL-13,P-011232,39242,17,9167,1745,2026-09-15
PL-15,P-003247,10923,28,919,1082,2026-09-15
PL-14,P-002415,39,24,3174,1800,2026-09-15
PL-01,P-008142,4681,40,1785,120,2026-09-15
PL-11,P-005173,36051,18,13273,519,2026-09-15
PL-17,P-009438,32080,28,12629,1033,2026-09-15
PL-04,P-009722,29807,6,10095,987,2026-09-15
PL-20,P-009916,35783,32,3773,1394,2026-09-15
PL-16,P-000558,17408,33,6197,1331,2026-09-15
PL-19,P-006803,30195,25,17589,568,2026-09-15
PL-02,P-011465,8907,16,2639,1221,2026-09-15
PL-08,P-001244,37034,18,10343,498,2026-09-15
PL-11,P-006353,1394,1,9841,1079,2026-09-15
PL-11,P-011263,9516,21,14577,740,2026-09-15
PL-20,P-001973,29155,19,6288,678,2026-09-15
PL-04,P-007758,34573,31,10803,759,2026-09-15
PL-03,P-011596,25263,2,9203,257,2026-09-15
PL-04,P-008115,32428,26,17914,81,2026-09-15
