customer_id,customer_name,customer_type,region,country,tier_rank,otif_target_pct,penalty_usd_per_day,annual_revenue_usd,contract_type
C-05839,Kestrel Systems 05839,Tier-1,APAC-NE,South Korea,32,95,1855,5300000,LTA
C-05840,Orion Motors 05840,OEM,EMEA-W,Germany,198,98,43748,77900000,LTA
C-05841,Sumida Distribution 05841,Aftermarket,APAC-IN,India,93,95,3604,3200000,LTA
C-05842,Baltia Distribution 05842,Aftermarket,EMEA-E,Poland,182,95,1780,3300000,LTA
C-05843,Norvia Motors 05843,OEM,APAC-NE,Taiwan,272,98,23482,15200000,consignment
C-05844,Bluepeak Motors 05844,OEM,EMEA-W,Germany,109,98,24122,46100000,LTA
C-05845,Baltia Distribution 05845,Distributor,APAC-SE,Thailand,438,95,3838,3100000,LTA
C-05846,Norvia Distribution 05846,Distributor,NA-MX,Mexico,73,95,2718,3400000,LTA
C-05847,Norvia Distribution 05847,Distributor,APAC-IN,India,413,95,3758,700000,LTA
C-05848,Bluepeak Motors 05848,OEM,APAC-IN,India,389,98,42367,87000000,LTA
C-05849,Orion Systems 05849,Tier-1,NA-US,United States,134,95,2511,5100000,LTA
C-05850,Norvia Motors 05850,OEM,APAC-IN,India,153,98,14266,12700000,spot
C-05851,Norvia Motors 05851,OEM,APAC-NE,China,385,98,13563,18000000,consignment
C-05852,Delantra Motors 05852,OEM,APAC-SE,Indonesia,473,98,11716,16100000,LTA
C-05853,Baltia Motors 05853,OEM,APAC-NE,Taiwan,162,98,39500,62600000,LTA
C-05854,Kestrel Distribution 05854,Distributor,NA-MX,Mexico,155,95,128,2500000,consignment
C-05855,Orion Motors 05855,OEM,NA-MX,Mexico,147,98,24656,50200000,LTA
C-05856,Norvia Motors 05856,OEM,NA-MX,Mexico,235,98,12506,53200000,LTA
C-05857,Cordis Distribution 05857,Aftermarket,APAC-NE,South Korea,256,95,3453,2700000,spot
C-05858,Atlas Motors 05858,OEM,NA-MX,Mexico,17,98,51593,9000000,spot
C-05859,Orion Distribution 05859,Distributor,APAC-SE,Malaysia,486,95,2233,400000,spot
C-05860,Delantra Systems 05860,Tier-1,APAC-SE,Malaysia,237,95,3799,4800000,LTA
C-05861,Atlas Motors 05861,OEM,SA,Argentina,148,98,24516,75000000,LTA
C-05862,Norvia Distribution 05862,Distributor,APAC-NE,Japan,214,95,1631,1500000,consignment
C-05863,Norvia Motors 05863,OEM,EMEA-W,France,43,98,39427,89400000,consignment
C-05864,Delantra Systems 05864,Tier-1,EMEA-W,France,421,95,3388,1100000,LTA
C-05865,Vantage Motors 05865,OEM,APAC-NE,Japan,469,98,17700,74600000,LTA
C-05866,Baltia Systems 05866,Tier-1,NA-US,United States,37,95,189,3600000,spot
C-05867,Norvia Motors 05867,OEM,SA,Argentina,342,98,35680,62800000,LTA
C-05868,Delantra Motors 05868,OEM,SA,Argentina,183,98,6329,8200000,spot
C-05869,Norvia Distribution 05869,Distributor,NA-MX,Mexico,379,95,3142,2500000,LTA
C-05870,Orion Motors 05870,OEM,SA,Argentina,190,98,33734,82400000,spot
C-05871,Vantage Systems 05871,Tier-1,NA-MX,Mexico,181,95,3274,5400000,spot
C-05872,Delantra Systems 05872,Tier-1,NA-MX,Mexico,307,95,19,1100000,LTA
C-05873,Baltia Systems 05873,Tier-1,APAC-NE,Taiwan,247,95,2390,700000,spot
C-05874,Sumida Distribution 05874,Aftermarket,EMEA-E,Poland,391,95,1845,5700000,consignment
C-05875,Sumida Distribution 05875,Distributor,EMEA-W,Germany,477,95,2960,5700000,LTA
C-05876,Atlas Distribution 05876,Distributor,SA,Argentina,402,95,2472,1500000,LTA
C-05877,Delantra Motors 05877,OEM,APAC-NE,Taiwan,72,98,44165,33200000,spot
C-05878,Vantage Distribution 05878,Distributor,NA-US,United States,319,95,1493,2700000,spot
C-05879,Cordis Distribution 05879,Distributor,EMEA-W,France,433,95,3943,5300000,LTA
C-05880,Orion Systems 05880,Tier-1,NA-MX,Mexico,167,95,2158,800000,spot
C-05881,Sumida Motors 05881,OEM,APAC-NE,China,26,98,53678,59700000,LTA
C-05882,Baltia Motors 05882,OEM,EMEA-W,Spain,461,98,17105,59800000,LTA
C-05883,Orion Motors 05883,OEM,APAC-SE,Indonesia,239,98,9082,16900000,spot
C-05884,Norvia Distribution 05884,Aftermarket,SA,Argentina,74,95,1582,700000,LTA
C-05885,Baltia Systems 05885,Tier-1,NA-MX,Mexico,157,95,3557,3600000,consignment
C-05886,Norvia Distribution 05886,Aftermarket,APAC-SE,Malaysia,424,95,2209,500000,consignment
C-05887,Cordis Motors 05887,OEM,EMEA-W,France,491,98,58273,37600000,spot
C-05888,Sumida Motors 05888,OEM,APAC-IN,India,485,98,28560,57100000,consignment
C-05889,Norvia Systems 05889,Tier-1,APAC-IN,India,257,95,3536,3700000,consignment
C-05890,Orion Distribution 05890,Distributor,EMEA-E,Turkey,90,95,821,3000000,LTA
C-05891,Orion Distribution 05891,Distributor,APAC-IN,India,288,95,2904,4600000,LTA
C-05892,Baltia Systems 05892,Tier-1,EMEA-W,Spain,197,95,2901,900000,spot
C-05893,Orion Distribution 05893,Aftermarket,EMEA-W,Germany,367,95,3385,3700000,LTA
C-05894,Cordis Distribution 05894,Distributor,EMEA-W,Germany,193,95,2238,2300000,LTA
C-05895,Atlas Distribution 05895,Aftermarket,SA,Brazil,394,95,842,1300000,spot
C-05896,Baltia Systems 05896,Tier-1,EMEA-E,Poland,270,95,35,3200000,LTA
C-05897,Bluepeak Motors 05897,OEM,APAC-IN,India,456,98,8588,41000000,LTA
C-05898,Baltia Distribution 05898,Distributor,NA-MX,Mexico,350,95,1449,3400000,LTA
C-05899,Sumida Distribution 05899,Distributor,APAC-NE,Taiwan,170,95,3479,4200000,spot
C-05900,Atlas Distribution 05900,Distributor,APAC-SE,Vietnam,430,95,3968,3300000,spot
C-05901,Norvia Motors 05901,OEM,SA,Argentina,252,98,43442,6300000,spot
C-05902,Atlas Distribution 05902,Distributor,APAC-SE,Vietnam,435,95,454,1500000,LTA
C-05903,Atlas Motors 05903,OEM,APAC-IN,India,61,98,36362,85600000,LTA
C-05904,Cordis Distribution 05904,Distributor,APAC-IN,India,269,95,1166,5200000,LTA
C-05905,Baltia Motors 05905,OEM,APAC-IN,India,211,98,26620,52800000,LTA
C-05906,Baltia Systems 05906,Tier-1,APAC-IN,India,385,95,48,1900000,LTA
C-05907,Cordis Distribution 05907,Aftermarket,NA-MX,Mexico,309,95,2003,1300000,spot
C-05908,Norvia Motors 05908,OEM,APAC-SE,Vietnam,354,98,55021,23500000,consignment
C-05909,Vantage Motors 05909,OEM,NA-MX,Mexico,185,98,57961,21100000,consignment
C-05910,Vantage Motors 05910,OEM,EMEA-W,Italy,413,98,30640,88400000,LTA
C-05911,Kestrel Distribution 05911,Aftermarket,EMEA-E,Czechia,309,95,533,4500000,spot
C-05912,Delantra Motors 05912,OEM,EMEA-W,Germany,308,98,19961,5300000,LTA
C-05913,Vantage Motors 05913,OEM,APAC-SE,Thailand,200,98,12554,79600000,consignment
C-05914,Orion Distribution 05914,Distributor,SA,Brazil,138,95,659,4200000,consignment
C-05915,Kestrel Systems 05915,Tier-1,EMEA-E,Romania,82,95,996,1200000,consignment
C-05916,Atlas Distribution 05916,Aftermarket,EMEA-E,Poland,229,95,3336,500000,LTA
C-05917,Vantage Systems 05917,Tier-1,EMEA-W,Italy,417,95,1462,4200000,LTA
C-05918,Norvia Motors 05918,OEM,APAC-SE,Thailand,84,98,44241,38600000,spot
C-05919,Delantra Systems 05919,Tier-1,APAC-NE,Japan,427,95,105,4200000,LTA
C-05920,Atlas Distribution 05920,Distributor,EMEA-E,Poland,53,95,976,4800000,LTA
C-05921,Delantra Systems 05921,Tier-1,SA,Argentina,255,95,2744,1600000,LTA
C-05922,Bluepeak Motors 05922,OEM,SA,Brazil,137,98,50697,16000000,LTA
C-05923,Orion Distribution 05923,Aftermarket,APAC-IN,India,292,95,761,5300000,spot
C-05924,Norvia Motors 05924,OEM,NA-MX,Mexico,298,98,9117,65200000,LTA
C-05925,Sumida Motors 05925,OEM,SA,Argentina,125,98,41219,77400000,consignment
C-05926,Delantra Distribution 05926,Distributor,APAC-IN,India,370,95,435,5400000,spot
C-05927,Delantra Motors 05927,OEM,EMEA-E,Turkey,171,98,17503,50300000,LTA
C-05928,Delantra Motors 05928,OEM,EMEA-E,Romania,266,98,11155,27000000,LTA
C-05929,Sumida Motors 05929,OEM,APAC-NE,Japan,374,98,24680,23300000,spot
C-05930,Atlas Systems 05930,Tier-1,EMEA-E,Turkey,298,95,1338,4300000,LTA
C-05931,Norvia Distribution 05931,Distributor,APAC-IN,India,267,95,2636,2200000,LTA
C-05932,Orion Systems 05932,Tier-1,APAC-IN,India,76,95,835,5200000,consignment
C-05933,Sumida Motors 05933,OEM,SA,Argentina,383,98,28684,44900000,LTA
C-05934,Orion Distribution 05934,Aftermarket,APAC-NE,Japan,496,95,1501,2200000,LTA
C-05935,Kestrel Motors 05935,OEM,EMEA-E,Turkey,282,98,25916,15200000,consignment
C-05936,Vantage Motors 05936,OEM,APAC-SE,Thailand,146,98,43616,21300000,LTA
C-05937,Kestrel Distribution 05937,Distributor,EMEA-W,Italy,266,95,858,2900000,LTA
C-05938,Kestrel Motors 05938,OEM,EMEA-W,Spain,203,98,39418,3400000,LTA
C-05939,Orion Systems 05939,Tier-1,EMEA-W,Germany,334,95,242,1000000,LTA
C-05940,Sumida Distribution 05940,Aftermarket,APAC-NE,Taiwan,103,95,1564,1300000,LTA
C-05941,Delantra Systems 05941,Tier-1,EMEA-W,France,274,95,3680,1800000,spot
C-05942,Atlas Motors 05942,OEM,EMEA-E,Turkey,226,98,5994,41200000,LTA
C-05943,Cordis Motors 05943,OEM,APAC-NE,Taiwan,70,98,38346,8100000,spot
C-05944,Sumida Distribution 05944,Distributor,APAC-IN,India,46,95,307,5000000,spot
C-05945,Baltia Systems 05945,Tier-1,EMEA-W,France,355,95,3495,2300000,consignment
C-05946,Baltia Motors 05946,OEM,APAC-NE,China,358,98,37641,39500000,spot
C-05947,Cordis Systems 05947,Tier-1,APAC-NE,China,382,95,2742,4800000,LTA
C-05948,Atlas Motors 05948,OEM,APAC-IN,India,250,98,41772,50000000,LTA
C-05949,Vantage Systems 05949,Tier-1,SA,Argentina,349,95,3306,3100000,LTA
C-05950,Baltia Motors 05950,OEM,SA,Argentina,138,98,40060,46500000,LTA
C-05951,Orion Systems 05951,Tier-1,NA-MX,Mexico,380,95,1266,900000,LTA
C-05952,Sumida Distribution 05952,Aftermarket,APAC-NE,Taiwan,285,95,3387,5900000,LTA
C-05953,Sumida Motors 05953,OEM,NA-MX,Mexico,345,98,22661,55600000,spot
C-05954,Delantra Motors 05954,OEM,APAC-NE,South Korea,12,98,25740,7400000,LTA
C-05955,Bluepeak Motors 05955,OEM,EMEA-E,Poland,386,98,33535,28200000,consignment
C-05956,Norvia Motors 05956,OEM,APAC-IN,India,494,98,21105,73800000,LTA
C-05957,Kestrel Systems 05957,Tier-1,SA,Brazil,207,95,499,2400000,consignment
C-05958,Kestrel Motors 05958,OEM,SA,Brazil,430,98,18233,62500000,spot
C-05959,Delantra Distribution 05959,Aftermarket,APAC-NE,China,197,95,99,300000,LTA
C-05960,Bluepeak Motors 05960,OEM,NA-US,United States,442,98,31471,18600000,spot
C-05961,Orion Distribution 05961,Distributor,NA-MX,Mexico,230,95,2892,4300000,LTA
C-05962,Atlas Systems 05962,Tier-1,SA,Brazil,378,95,2719,5300000,spot
C-05963,Atlas Distribution 05963,Aftermarket,APAC-NE,Japan,430,95,223,5200000,LTA
C-05964,Sumida Distribution 05964,Aftermarket,EMEA-W,Germany,209,95,125,1100000,LTA
C-05965,Kestrel Systems 05965,Tier-1,APAC-IN,India,488,95,3505,5300000,consignment
C-05966,Atlas Systems 05966,Tier-1,SA,Brazil,213,95,2218,6000000,LTA
C-05967,Baltia Motors 05967,OEM,SA,Argentina,104,98,13789,75500000,consignment
C-05968,Atlas Motors 05968,OEM,APAC-NE,China,122,98,39344,70500000,spot
C-05969,Orion Distribution 05969,Aftermarket,APAC-SE,Thailand,324,95,955,3800000,consignment
C-05970,Sumida Distribution 05970,Distributor,NA-US,United States,497,95,322,4100000,LTA
C-05971,Vantage Systems 05971,Tier-1,SA,Argentina,255,95,448,2000000,LTA
C-05972,Sumida Distribution 05972,Aftermarket,APAC-NE,Japan,399,95,1925,500000,LTA
C-05973,Kestrel Motors 05973,OEM,SA,Argentina,453,98,7263,6300000,consignment
C-05974,Bluepeak Distribution 05974,Distributor,EMEA-E,Czechia,241,95,1354,2200000,consignment
C-05975,Bluepeak Systems 05975,Tier-1,NA-US,United States,354,95,3512,3300000,LTA
C-05976,Norvia Systems 05976,Tier-1,APAC-NE,Taiwan,208,95,1618,5100000,LTA
C-05977,Baltia Distribution 05977,Distributor,APAC-SE,Vietnam,311,95,3335,1500000,spot
C-05978,Delantra Systems 05978,Tier-1,NA-MX,Mexico,454,95,1387,1700000,spot
C-05979,Delantra Motors 05979,OEM,NA-MX,Mexico,266,98,40078,72300000,LTA
C-05980,Vantage Motors 05980,OEM,NA-US,United States,61,98,25956,28200000,LTA
C-05981,Delantra Systems 05981,Tier-1,EMEA-E,Poland,462,95,1171,4800000,LTA
C-05982,Atlas Motors 05982,OEM,APAC-NE,Taiwan,244,98,43300,62000000,LTA
C-05983,Vantage Motors 05983,OEM,APAC-SE,Thailand,408,98,53156,64900000,LTA
C-05984,Atlas Motors 05984,OEM,APAC-NE,South Korea,203,98,46154,32600000,spot
C-05985,Sumida Motors 05985,OEM,EMEA-E,Poland,257,98,10003,6700000,spot
C-05986,Orion Motors 05986,OEM,NA-MX,Mexico,182,98,46103,41500000,LTA
C-05987,Vantage Motors 05987,OEM,APAC-IN,India,92,98,34082,15200000,consignment
C-05988,Orion Motors 05988,OEM,APAC-SE,Thailand,374,98,55765,2900000,consignment
C-05989,Orion Systems 05989,Tier-1,NA-US,United States,50,95,3312,1800000,LTA
C-05990,Baltia Systems 05990,Tier-1,NA-US,United States,183,95,1558,5500000,LTA
C-05991,Vantage Motors 05991,OEM,APAC-NE,Japan,439,98,16085,87800000,LTA
C-05992,Baltia Distribution 05992,Aftermarket,NA-US,United States,461,95,2769,1300000,spot
C-05993,Norvia Distribution 05993,Distributor,APAC-IN,India,150,95,99,3500000,spot
C-05994,Kestrel Distribution 05994,Aftermarket,EMEA-W,Germany,231,95,1456,500000,LTA
C-05995,Delantra Motors 05995,OEM,EMEA-E,Turkey,90,98,29197,58700000,spot
C-05996,Atlas Distribution 05996,Distributor,NA-US,United States,78,95,265,5300000,spot
C-05997,Kestrel Motors 05997,OEM,NA-MX,Mexico,401,98,14940,53000000,consignment
C-05998,Atlas Motors 05998,OEM,NA-MX,Mexico,38,98,13169,11600000,spot
C-05999,Bluepeak Systems 05999,Tier-1,APAC-SE,Indonesia,383,95,279,3600000,LTA
C-06000,Vantage Motors 06000,OEM,APAC-NE,Japan,13,98,43288,31200000,LTA
C-06001,Vantage Distribution 06001,Distributor,EMEA-E,Turkey,420,95,3569,300000,LTA
C-06002,Baltia Distribution 06002,Aftermarket,APAC-IN,India,79,95,1618,1000000,LTA
C-06003,Atlas Distribution 06003,Distributor,NA-MX,Mexico,392,95,2390,2800000,spot
C-06004,Norvia Distribution 06004,Distributor,SA,Argentina,157,95,3399,400000,consignment
C-06005,Bluepeak Systems 06005,Tier-1,NA-US,United States,464,95,138,1100000,spot
C-06006,Orion Motors 06006,OEM,NA-US,United States,82,98,59278,45800000,consignment
C-06007,Orion Motors 06007,OEM,APAC-NE,China,454,98,41960,7700000,LTA
C-06008,Norvia Motors 06008,OEM,EMEA-W,Germany,274,98,57531,61700000,consignment
C-06009,Vantage Systems 06009,Tier-1,NA-US,United States,11,95,24,5200000,consignment
C-06010,Delantra Distribution 06010,Aftermarket,NA-MX,Mexico,372,95,2063,5600000,LTA
C-06011,Kestrel Systems 06011,Tier-1,EMEA-W,Spain,448,95,2445,1700000,LTA
C-06012,Delantra Distribution 06012,Aftermarket,APAC-IN,India,199,95,2811,2100000,consignment
C-06013,Kestrel Distribution 06013,Aftermarket,NA-MX,Mexico,410,95,139,3600000,LTA
C-06014,Orion Motors 06014,OEM,NA-MX,Mexico,178,98,33174,48900000,LTA
C-06015,Vantage Systems 06015,Tier-1,EMEA-W,Italy,201,95,3958,3800000,LTA
C-06016,Kestrel Motors 06016,OEM,EMEA-W,Germany,420,98,44156,31600000,LTA
C-06017,Orion Distribution 06017,Distributor,EMEA-E,Romania,331,95,2189,1700000,consignment
C-06018,Delantra Systems 06018,Tier-1,EMEA-W,Germany,258,95,379,4900000,LTA
C-06019,Norvia Motors 06019,OEM,SA,Brazil,35,98,20816,72900000,spot
C-06020,Vantage Systems 06020,Tier-1,NA-MX,Mexico,136,95,3038,800000,spot
C-06021,Bluepeak Distribution 06021,Aftermarket,APAC-NE,China,195,95,2404,5300000,spot
C-06022,Norvia Systems 06022,Tier-1,APAC-IN,India,50,95,959,5900000,LTA
C-06023,Delantra Motors 06023,OEM,SA,Brazil,496,98,38346,79100000,LTA
C-06024,Atlas Motors 06024,OEM,EMEA-W,Italy,108,98,36341,52800000,LTA
C-06025,Vantage Motors 06025,OEM,APAC-IN,India,382,98,25773,75700000,LTA
C-06026,Bluepeak Distribution 06026,Distributor,APAC-IN,India,110,95,2411,3900000,LTA
C-06027,Orion Motors 06027,OEM,NA-MX,Mexico,269,98,29277,36500000,consignment
C-06028,Bluepeak Distribution 06028,Distributor,APAC-NE,South Korea,36,95,680,3500000,spot
C-06029,Delantra Distribution 06029,Aftermarket,NA-MX,Mexico,81,95,2961,1600000,LTA
C-06030,Baltia Distribution 06030,Aftermarket,SA,Argentina,56,95,3618,5500000,spot
C-06031,Sumida Motors 06031,OEM,NA-US,United States,134,98,33689,26900000,spot
C-06032,Baltia Distribution 06032,Distributor,SA,Argentina,249,95,3220,5600000,consignment
C-06033,Delantra Motors 06033,OEM,SA,Argentina,221,98,51855,5200000,LTA
C-06034,Vantage Systems 06034,Tier-1,EMEA-W,France,337,95,3506,3600000,consignment
C-06035,Cordis Systems 06035,Tier-1,APAC-IN,India,206,95,2836,3300000,LTA
C-06036,Sumida Distribution 06036,Aftermarket,EMEA-W,Italy,371,95,1660,3500000,spot
C-06037,Norvia Distribution 06037,Aftermarket,APAC-SE,Malaysia,174,95,3433,3900000,spot
C-06038,Delantra Systems 06038,Tier-1,APAC-SE,Vietnam,479,95,3092,5300000,LTA
C-06039,Cordis Distribution 06039,Distributor,NA-US,United States,275,95,3849,4800000,LTA
C-06040,Orion Motors 06040,OEM,NA-MX,Mexico,338,98,42326,19000000,consignment
C-06041,Cordis Systems 06041,Tier-1,EMEA-W,Italy,11,95,2522,5000000,spot
C-06042,Orion Systems 06042,Tier-1,APAC-IN,India,184,95,1764,1800000,consignment
C-06043,Norvia Distribution 06043,Distributor,EMEA-W,Spain,298,95,1443,3200000,consignment
C-06044,Delantra Systems 06044,Tier-1,APAC-NE,South Korea,341,95,2460,5600000,spot
C-06045,Sumida Distribution 06045,Aftermarket,EMEA-E,Romania,456,95,2292,900000,LTA
C-06046,Baltia Distribution 06046,Aftermarket,NA-MX,Mexico,331,95,3829,5400000,spot
C-06047,Vantage Distribution 06047,Aftermarket,APAC-SE,Vietnam,63,95,777,2200000,LTA
C-06048,Delantra Distribution 06048,Distributor,EMEA-E,Turkey,201,95,3001,3600000,spot
C-06049,Orion Distribution 06049,Aftermarket,APAC-SE,Indonesia,52,95,1968,1200000,spot
C-06050,Cordis Motors 06050,OEM,APAC-NE,South Korea,462,98,50272,80900000,LTA
C-06051,Bluepeak Motors 06051,OEM,SA,Argentina,472,98,11191,80400000,consignment
C-06052,Sumida Systems 06052,Tier-1,APAC-SE,Malaysia,103,95,3383,1500000,LTA
C-06053,Vantage Motors 06053,OEM,EMEA-E,Romania,325,98,33994,68100000,spot
C-06054,Vantage Distribution 06054,Distributor,EMEA-W,Italy,85,95,2906,3100000,consignment
C-06055,Atlas Motors 06055,OEM,APAC-IN,India,88,98,23570,48500000,spot
C-06056,Vantage Distribution 06056,Distributor,APAC-IN,India,273,95,757,4600000,spot
C-06057,Orion Systems 06057,Tier-1,EMEA-W,Germany,319,95,583,4400000,LTA
C-06058,Vantage Distribution 06058,Aftermarket,EMEA-W,Italy,391,95,3450,800000,spot
C-06059,Delantra Distribution 06059,Distributor,APAC-SE,Malaysia,153,95,3760,300000,spot
C-06060,Bluepeak Motors 06060,OEM,NA-MX,Mexico,68,98,29698,16300000,LTA
C-06061,Kestrel Motors 06061,OEM,EMEA-W,France,99,98,15995,73900000,consignment
C-06062,Sumida Systems 06062,Tier-1,APAC-IN,India,474,95,3276,5200000,spot
C-06063,Atlas Distribution 06063,Aftermarket,NA-MX,Mexico,457,95,704,6000000,LTA
C-06064,Atlas Motors 06064,OEM,APAC-IN,India,402,98,9868,75400000,LTA
C-06065,Baltia Distribution 06065,Aftermarket,NA-MX,Mexico,497,95,178,1000000,LTA
C-06066,Atlas Motors 06066,OEM,SA,Brazil,328,98,6340,30900000,LTA
C-06067,Bluepeak Distribution 06067,Aftermarket,EMEA-W,Italy,258,95,3558,5100000,consignment
C-06068,Vantage Systems 06068,Tier-1,APAC-IN,India,201,95,1384,2200000,consignment
C-06069,Atlas Distribution 06069,Aftermarket,NA-US,United States,62,95,2880,3800000,consignment
C-06070,Atlas Motors 06070,OEM,APAC-IN,India,320,98,46585,71600000,consignment
C-06071,Baltia Motors 06071,OEM,NA-US,United States,334,98,58452,13300000,spot
C-06072,Bluepeak Distribution 06072,Distributor,SA,Argentina,122,95,3102,3000000,consignment
C-06073,Norvia Distribution 06073,Aftermarket,EMEA-E,Turkey,499,95,784,6000000,LTA
C-06074,Kestrel Systems 06074,Tier-1,NA-US,United States,79,95,2855,3500000,LTA
C-06075,Sumida Distribution 06075,Aftermarket,APAC-NE,Taiwan,287,95,3564,800000,LTA
C-06076,Orion Systems 06076,Tier-1,NA-US,United States,291,95,1398,3400000,consignment
C-06077,Atlas Motors 06077,OEM,EMEA-E,Romania,497,98,42295,87800000,spot
C-06078,Baltia Systems 06078,Tier-1,EMEA-W,Spain,239,95,613,5200000,LTA
C-06079,Sumida Distribution 06079,Aftermarket,NA-MX,Mexico,418,95,1105,3800000,consignment
C-06080,Atlas Distribution 06080,Aftermarket,APAC-NE,China,404,95,504,300000,consignment
C-06081,Atlas Distribution 06081,Aftermarket,NA-MX,Mexico,495,95,3907,5900000,consignment
C-06082,Bluepeak Distribution 06082,Aftermarket,APAC-SE,Vietnam,159,95,2341,4200000,spot
C-06083,Atlas Motors 06083,OEM,APAC-IN,India,312,98,36416,26600000,LTA
C-06084,Baltia Motors 06084,OEM,APAC-SE,Vietnam,228,98,31191,59700000,spot
C-06085,Orion Distribution 06085,Distributor,SA,Argentina,245,95,3757,4400000,LTA
C-06086,Kestrel Motors 06086,OEM,APAC-NE,China,466,98,6847,38500000,LTA
C-06087,Baltia Motors 06087,OEM,APAC-NE,China,39,98,45932,86900000,consignment
C-06088,Bluepeak Motors 06088,OEM,EMEA-E,Turkey,497,98,53183,46600000,LTA
C-06089,Vantage Motors 06089,OEM,EMEA-E,Poland,455,98,56899,64300000,LTA
C-06090,Delantra Distribution 06090,Distributor,NA-MX,Mexico,103,95,3433,2000000,LTA
C-06091,Kestrel Distribution 06091,Aftermarket,APAC-IN,India,28,95,262,4800000,consignment
C-06092,Atlas Motors 06092,OEM,APAC-NE,South Korea,283,98,19272,70600000,consignment
C-06093,Sumida Distribution 06093,Aftermarket,EMEA-W,Germany,169,95,1822,2300000,LTA
C-06094,Delantra Distribution 06094,Distributor,EMEA-E,Turkey,152,95,558,4100000,LTA
C-06095,Vantage Motors 06095,OEM,NA-MX,Mexico,124,98,56961,6500000,LTA
C-06096,Sumida Systems 06096,Tier-1,NA-US,United States,165,95,3739,3700000,consignment
C-06097,Baltia Distribution 06097,Aftermarket,NA-MX,Mexico,182,95,2587,1300000,consignment
C-06098,Vantage Systems 06098,Tier-1,EMEA-W,Italy,215,95,2507,6000000,spot
C-06099,Cordis Motors 06099,OEM,NA-US,United States,256,98,50687,77800000,LTA
C-06100,Baltia Systems 06100,Tier-1,APAC-SE,Vietnam,397,95,247,1900000,spot
C-06101,Vantage Systems 06101,Tier-1,EMEA-W,Italy,240,95,312,3700000,LTA
C-06102,Kestrel Motors 06102,OEM,SA,Argentina,89,98,18531,67600000,LTA
C-06103,Baltia Distribution 06103,Distributor,EMEA-E,Turkey,290,95,699,4500000,spot
