fg_id,description,program,fg_family,plant_id,price_usd,std_cost_usd,margin_pct,weekly_volume,lifecycle
FG-05784,Electrical & electronics assembly 05784,D-Sedan,Electrical & electronics,PL-04,2817.69,2223.16,21.1,900,ramp-up
FG-05785,Electrical & electronics assembly 05785,B-Hatch Facelift,Electrical & electronics,PL-07,3895.8,2984.18,23.4,1280,mature
FG-05786,Powertrain assembly 05786,C-SUV Gen4,E-drive,PL-04,3101.62,2534.02,18.3,3050,run-out
FG-05787,Chassis & suspension assembly 05787,C-SUV Gen4,Thermal system,PL-16,2343.43,1839.59,21.5,529,mature
FG-05788,E-drive assembly 05788,Aftermarket Service,Powertrain,PL-09,2789.26,2329.03,16.5,1484,ramp-up
FG-05789,Service kit assembly 05789,B-Hatch Facelift,Exterior module,PL-13,1953.52,1607.75,17.7,3649,mature
FG-05790,Body-in-white assembly 05790,Hybrid D-Sedan,Chassis & suspension,PL-14,1430.8,1303.46,8.9,2680,run-out
FG-05791,Electrical & electronics assembly 05791,BEV Crossover,Chassis & suspension,PL-04,346.87,275.76,20.5,1292,ramp-up
FG-05792,Powertrain assembly 05792,E-Van Commercial,Powertrain,PL-09,3611.9,3041.22,15.8,667,mature
FG-05793,Chassis & suspension assembly 05793,BEV Crossover,Chassis & suspension,PL-08,3425.83,2545.39,25.7,612,mature
FG-05794,Powertrain assembly 05794,BEV Compact,Exterior module,PL-15,515.93,493.23,4.4,894,mature
FG-05795,Exterior module assembly 05795,BEV Compact,Powertrain,PL-12,2781.57,2150.15,22.7,3760,mature
FG-05796,Electrical & electronics assembly 05796,E-Van Commercial,Service kit,PL-02,1346.15,1278.84,5,2510,ramp-up
FG-05797,Service kit assembly 05797,C-SUV Gen5,Powertrain,PL-11,2961.23,2250.53,24,1504,mature
FG-05798,Exterior module assembly 05798,C-SUV Gen4,Body-in-white,PL-01,2422.86,2226.61,8.1,3321,mature
FG-05799,Electrical & electronics assembly 05799,C-SUV Gen4,Exterior module,PL-01,3030.08,2860.4,5.6,877,run-out
FG-05800,Service kit assembly 05800,BEV Crossover,Service kit,PL-06,1985.62,1675.86,15.6,976,run-out
FG-05801,Chassis & suspension assembly 05801,BEV Compact,Exterior module,PL-14,3063.78,2322.35,24.2,3671,run-out
FG-05802,Thermal system assembly 05802,BEV Compact,Body-in-white,PL-06,2530.46,1895.31,25.1,1708,mature
FG-05803,Chassis & suspension assembly 05803,BEV Compact,Thermal system,PL-18,2330.48,1731.55,25.7,59,run-out
FG-05804,E-drive assembly 05804,C-SUV Gen4,Chassis & suspension,PL-20,681.98,578.32,15.2,2611,mature
FG-05805,Service kit assembly 05805,C-SUV Gen5,E-drive,PL-13,1628.08,1523.88,6.4,25,ramp-up
FG-05806,E-drive assembly 05806,B-Hatch Facelift,Chassis & suspension,PL-01,1995.65,1634.44,18.1,384,mature
FG-05807,Body-in-white assembly 05807,Pickup Midsize,E-drive,PL-03,1466.38,1174.57,19.9,512,run-out
FG-05808,Exterior module assembly 05808,Hybrid D-Sedan,Chassis & suspension,PL-01,2519.92,2096.57,16.8,75,mature
FG-05809,Chassis & suspension assembly 05809,Pickup Midsize,Service kit,PL-17,249.29,230.09,7.7,1733,mature
FG-05810,Electrical & electronics assembly 05810,BEV Crossover,Service kit,PL-17,3598.43,2965.11,17.6,1138,ramp-up
FG-05811,Body-in-white assembly 05811,BEV Compact,Exterior module,PL-02,766.98,735.53,4.1,789,ramp-up
FG-05812,E-drive assembly 05812,C-SUV Gen5,Service kit,PL-02,1742.19,1512.22,13.2,2395,ramp-up
FG-05813,Body-in-white assembly 05813,BEV Compact,E-drive,PL-02,68.1,60.27,11.5,410,mature
FG-05814,Body-in-white assembly 05814,BEV Compact,Chassis & suspension,PL-05,3431.8,3030.28,11.7,3220,mature
FG-05815,Chassis & suspension assembly 05815,Aftermarket Service,Body-in-white,PL-12,106.98,99.71,6.8,2577,ramp-up
FG-05816,Interior module assembly 05816,Pickup Midsize,Powertrain,PL-01,2524.59,1991.9,21.1,934,ramp-up
FG-05817,Thermal system assembly 05817,E-Van Commercial,E-drive,PL-15,1770.76,1515.77,14.4,2142,mature
FG-05818,E-drive assembly 05818,Hybrid D-Sedan,Thermal system,PL-14,3366.84,2945.99,12.5,3338,run-out
FG-05819,Service kit assembly 05819,B-Hatch Facelift,Chassis & suspension,PL-18,3061.65,2290.11,25.2,3132,mature
FG-05820,Exterior module assembly 05820,E-Van Commercial,Thermal system,PL-09,2355.96,2009.63,14.7,3418,mature
FG-05821,E-drive assembly 05821,Hybrid D-Sedan,Body-in-white,PL-09,1434.06,1071.24,25.3,1024,mature
FG-05822,Exterior module assembly 05822,E-Van Commercial,Exterior module,PL-12,2742.66,2427.25,11.5,3222,mature
FG-05823,Thermal system assembly 05823,Aftermarket Service,Body-in-white,PL-14,286.82,214.54,25.2,2838,ramp-up
FG-05824,Exterior module assembly 05824,C-SUV Gen4,Chassis & suspension,PL-20,348.18,299.43,14,3691,ramp-up
FG-05825,Interior module assembly 05825,D-Sedan,Electrical & electronics,PL-09,2990.34,2329.47,22.1,1844,ramp-up
FG-05826,Chassis & suspension assembly 05826,Pickup Midsize,Powertrain,PL-06,2521.43,1916.29,24,2064,run-out
FG-05827,Chassis & suspension assembly 05827,BEV Crossover,Exterior module,PL-03,2758.84,2554.69,7.4,1434,mature
FG-05828,Service kit assembly 05828,Pickup Midsize,Exterior module,PL-07,1391.2,1131.05,18.7,618,ramp-up
FG-05829,Interior module assembly 05829,Hybrid D-Sedan,Chassis & suspension,PL-08,1607.48,1329.39,17.3,1178,mature
FG-05830,Chassis & suspension assembly 05830,BEV Crossover,Body-in-white,PL-04,1133.35,869.28,23.3,292,ramp-up
FG-05831,Powertrain assembly 05831,E-Van Commercial,Service kit,PL-19,224.61,207.99,7.4,1786,mature
FG-05832,Electrical & electronics assembly 05832,C-SUV Gen5,Interior module,PL-19,3687.99,3385.57,8.2,1866,ramp-up
FG-05833,Body-in-white assembly 05833,C-SUV Gen5,E-drive,PL-07,308.92,265.36,14.1,2512,mature
FG-05834,Chassis & suspension assembly 05834,D-Sedan,Body-in-white,PL-10,2786.67,2619.47,6,3361,ramp-up
FG-05835,Thermal system assembly 05835,C-SUV Gen4,Thermal system,PL-02,2751.61,2556.25,7.1,2332,mature
FG-05836,Electrical & electronics assembly 05836,E-Van Commercial,Exterior module,PL-07,2909.59,2682.64,7.8,1220,mature
FG-05837,Thermal system assembly 05837,BEV Compact,E-drive,PL-19,1663.63,1555.49,6.5,1124,mature
FG-05838,Electrical & electronics assembly 05838,C-SUV Gen5,Exterior module,PL-09,847.72,723.95,14.6,2837,run-out
FG-05839,Exterior module assembly 05839,C-SUV Gen5,Chassis & suspension,PL-03,3332.82,2552.94,23.4,857,mature
FG-05840,Chassis & suspension assembly 05840,BEV Crossover,Powertrain,PL-20,505.07,392.94,22.2,1267,mature
FG-05841,Chassis & suspension assembly 05841,E-Van Commercial,Interior module,PL-02,3631.13,2792.34,23.1,2983,mature
FG-05842,Thermal system assembly 05842,Pickup Midsize,Chassis & suspension,PL-05,2770.82,2618.42,5.5,2875,mature
FG-05843,Exterior module assembly 05843,Aftermarket Service,Electrical & electronics,PL-02,2816.8,2259.07,19.8,2062,ramp-up
FG-05844,E-drive assembly 05844,Hybrid D-Sedan,Chassis & suspension,PL-07,3701.55,3183.33,14,2053,run-out
FG-05845,Thermal system assembly 05845,E-Van Commercial,Exterior module,PL-06,3716.51,3069.84,17.4,2065,mature
FG-05846,E-drive assembly 05846,C-SUV Gen4,Body-in-white,PL-01,1013.39,766.12,24.4,1305,mature
FG-05847,Thermal system assembly 05847,D-Sedan,Body-in-white,PL-07,1597.64,1332.43,16.6,2433,run-out
FG-05848,Chassis & suspension assembly 05848,Hybrid D-Sedan,Chassis & suspension,PL-13,574.21,496.12,13.6,1084,run-out
FG-05849,E-drive assembly 05849,D-Sedan,Chassis & suspension,PL-09,3125.38,2453.42,21.5,3039,run-out
FG-05850,Service kit assembly 05850,C-SUV Gen5,E-drive,PL-17,2120.85,1925.73,9.2,979,mature
FG-05851,Thermal system assembly 05851,Aftermarket Service,E-drive,PL-17,3769.99,2838.8,24.7,1588,mature
FG-05852,Interior module assembly 05852,B-Hatch Facelift,Electrical & electronics,PL-07,1596.27,1452.61,9,890,mature
FG-05853,Exterior module assembly 05853,Aftermarket Service,Service kit,PL-19,2608.91,2241.05,14.1,2363,mature
FG-05854,Body-in-white assembly 05854,Aftermarket Service,E-drive,PL-16,1796.72,1631.42,9.2,2211,mature
FG-05855,Interior module assembly 05855,D-Sedan,Chassis & suspension,PL-18,509.03,387.88,23.8,2278,mature
FG-05856,Chassis & suspension assembly 05856,BEV Crossover,Service kit,PL-12,2243.98,1979.19,11.8,1456,mature
FG-05857,Interior module assembly 05857,Hybrid D-Sedan,Service kit,PL-12,2463.81,2246.99,8.8,3407,mature
FG-05858,Electrical & electronics assembly 05858,E-Van Commercial,Electrical & electronics,PL-16,1522.51,1379.39,9.4,2773,run-out
FG-05859,Powertrain assembly 05859,B-Hatch Facelift,Body-in-white,PL-06,3310.51,3101.95,6.3,2820,mature
FG-05860,Service kit assembly 05860,Aftermarket Service,Powertrain,PL-14,3771.66,3254.94,13.7,230,run-out
FG-05861,Interior module assembly 05861,Aftermarket Service,Thermal system,PL-13,2532.34,2279.11,10,1328,ramp-up
FG-05862,Body-in-white assembly 05862,BEV Compact,Service kit,PL-17,247.82,201.23,18.8,1677,mature
FG-05863,Thermal system assembly 05863,Hybrid D-Sedan,Service kit,PL-06,2440.7,1918.39,21.4,884,mature
FG-05864,Chassis & suspension assembly 05864,Aftermarket Service,Chassis & suspension,PL-16,746.66,688.42,7.8,3463,mature
FG-05865,Exterior module assembly 05865,D-Sedan,Exterior module,PL-16,2202.31,1927.02,12.5,1979,run-out
FG-05866,Interior module assembly 05866,Pickup Midsize,Service kit,PL-17,2700.28,2003.61,25.8,2958,mature
FG-05867,Powertrain assembly 05867,C-SUV Gen4,Chassis & suspension,PL-11,176.44,139.56,20.9,1049,ramp-up
FG-05868,E-drive assembly 05868,C-SUV Gen4,Interior module,PL-20,1824.4,1625.54,10.9,3520,mature
FG-05869,Powertrain assembly 05869,E-Van Commercial,Interior module,PL-07,407.07,308.56,24.2,2997,ramp-up
FG-05870,Chassis & suspension assembly 05870,Pickup Midsize,Powertrain,PL-13,2765.56,2193.09,20.7,547,mature
FG-05871,Service kit assembly 05871,E-Van Commercial,Electrical & electronics,PL-06,2495.11,2163.26,13.3,3467,mature
FG-05872,Body-in-white assembly 05872,E-Van Commercial,Powertrain,PL-08,663.31,532.64,19.7,1570,mature
FG-05873,Interior module assembly 05873,BEV Crossover,Chassis & suspension,PL-16,3935.53,3097.26,21.3,1373,mature
FG-05874,E-drive assembly 05874,C-SUV Gen5,Service kit,PL-20,107.39,88.49,17.6,961,mature
FG-05875,Thermal system assembly 05875,Hybrid D-Sedan,Body-in-white,PL-02,2454.62,1963.7,20,75,mature
FG-05876,Electrical & electronics assembly 05876,Pickup Midsize,E-drive,PL-01,854.91,765.14,10.5,24,ramp-up
FG-05877,Thermal system assembly 05877,Pickup Midsize,Powertrain,PL-06,2502.12,2121.8,15.2,1007,mature
FG-05878,E-drive assembly 05878,Aftermarket Service,Powertrain,PL-15,167.55,150.8,10,613,mature
FG-05879,Electrical & electronics assembly 05879,BEV Compact,E-drive,PL-20,968.45,881.29,9,1067,run-out
FG-05880,Interior module assembly 05880,C-SUV Gen4,Exterior module,PL-18,3458.74,3271.97,5.4,2532,mature
FG-05881,Interior module assembly 05881,BEV Crossover,Body-in-white,PL-07,1986.85,1837.84,7.5,1370,ramp-up
FG-05882,Body-in-white assembly 05882,C-SUV Gen5,Interior module,PL-11,1700.85,1438.92,15.4,937,ramp-up
FG-05883,E-drive assembly 05883,C-SUV Gen5,Exterior module,PL-11,2650.62,2520.74,4.9,862,run-out
FG-05884,Service kit assembly 05884,C-SUV Gen4,Chassis & suspension,PL-19,2847.38,2670.84,6.2,2641,mature
FG-05885,Chassis & suspension assembly 05885,BEV Compact,Thermal system,PL-19,3660.26,3188.09,12.9,1284,mature
FG-05886,Electrical & electronics assembly 05886,D-Sedan,Chassis & suspension,PL-02,930.15,847.37,8.9,829,mature
FG-05887,Exterior module assembly 05887,E-Van Commercial,Electrical & electronics,PL-14,3350.69,2573.33,23.2,792,run-out
FG-05888,Exterior module assembly 05888,C-SUV Gen4,Electrical & electronics,PL-20,3326.48,2784.26,16.3,2703,ramp-up
FG-05889,Electrical & electronics assembly 05889,BEV Crossover,Electrical & electronics,PL-11,4183.43,3568.47,14.7,2700,ramp-up
FG-05890,Chassis & suspension assembly 05890,Aftermarket Service,Thermal system,PL-20,4011.37,3550.06,11.5,423,run-out
FG-05891,Service kit assembly 05891,B-Hatch Facelift,Interior module,PL-17,2618.77,2511.4,4.1,1538,ramp-up
FG-05892,Body-in-white assembly 05892,BEV Compact,Electrical & electronics,PL-20,2514.72,2036.92,19,2528,mature
FG-05893,Body-in-white assembly 05893,BEV Compact,Interior module,PL-02,3918,3565.38,9,3138,mature
FG-05894,Service kit assembly 05894,Hybrid D-Sedan,E-drive,PL-17,2103.47,1607.05,23.6,1095,ramp-up
FG-05895,Thermal system assembly 05895,Pickup Midsize,Thermal system,PL-18,3705.53,3316.45,10.5,3132,mature
FG-05896,Chassis & suspension assembly 05896,C-SUV Gen4,Body-in-white,PL-13,3808.83,3005.17,21.1,3166,mature
FG-05897,Service kit assembly 05897,Pickup Midsize,Electrical & electronics,PL-17,2771.15,2649.22,4.4,3252,ramp-up
FG-05898,Powertrain assembly 05898,Pickup Midsize,Powertrain,PL-03,453.45,337.82,25.5,1681,mature
FG-05899,Chassis & suspension assembly 05899,B-Hatch Facelift,Chassis & suspension,PL-03,1097.17,1010.49,7.9,1175,mature
FG-05900,Powertrain assembly 05900,E-Van Commercial,Body-in-white,PL-15,3918.61,3550.26,9.4,3129,ramp-up
FG-05901,Thermal system assembly 05901,Hybrid D-Sedan,E-drive,PL-13,195.61,151.79,22.4,3043,mature
FG-05902,Interior module assembly 05902,B-Hatch Facelift,Body-in-white,PL-07,1776.38,1398.01,21.3,2258,mature
FG-05903,Interior module assembly 05903,E-Van Commercial,E-drive,PL-09,1290.43,1050.41,18.6,1961,mature
FG-05904,Thermal system assembly 05904,Pickup Midsize,Interior module,PL-20,1176.86,986.21,16.2,2167,mature
FG-05905,Body-in-white assembly 05905,C-SUV Gen5,Interior module,PL-15,3499.66,3177.69,9.2,1864,mature
FG-05906,Service kit assembly 05906,D-Sedan,Chassis & suspension,PL-18,2100.34,1749.58,16.7,360,run-out
FG-05907,Service kit assembly 05907,Hybrid D-Sedan,Service kit,PL-18,2017.63,1781.57,11.7,3573,run-out
FG-05908,Electrical & electronics assembly 05908,B-Hatch Facelift,Exterior module,PL-02,3849.47,3476.07,9.7,1272,ramp-up
FG-05909,Body-in-white assembly 05909,BEV Compact,Service kit,PL-18,2917.12,2578.73,11.6,2199,mature
FG-05910,E-drive assembly 05910,Pickup Midsize,Exterior module,PL-05,3231.48,2611.04,19.2,2326,mature
FG-05911,Interior module assembly 05911,E-Van Commercial,E-drive,PL-06,556.6,484.8,12.9,3443,mature
FG-05912,Thermal system assembly 05912,D-Sedan,Interior module,PL-12,1050.35,782.51,25.5,2677,mature
FG-05913,Body-in-white assembly 05913,D-Sedan,Interior module,PL-04,692.36,531.04,23.3,2099,run-out
FG-05914,Electrical & electronics assembly 05914,E-Van Commercial,Chassis & suspension,PL-13,289,243.34,15.8,612,mature
FG-05915,Interior module assembly 05915,E-Van Commercial,Chassis & suspension,PL-16,2040.73,1697.89,16.8,2135,mature
FG-05916,Interior module assembly 05916,BEV Crossover,Thermal system,PL-01,136.48,118.46,13.2,2293,mature
FG-05917,Electrical & electronics assembly 05917,BEV Compact,Powertrain,PL-06,2770.29,2584.68,6.7,2750,ramp-up
FG-05918,Chassis & suspension assembly 05918,B-Hatch Facelift,Body-in-white,PL-08,2480.14,2043.64,17.6,256,mature
FG-05919,Body-in-white assembly 05919,B-Hatch Facelift,Powertrain,PL-17,2838.98,2597.67,8.5,3342,mature
FG-05920,Exterior module assembly 05920,Aftermarket Service,E-drive,PL-01,1777.86,1560.96,12.2,1053,mature
FG-05921,Interior module assembly 05921,Hybrid D-Sedan,Electrical & electronics,PL-05,2176.38,1638.81,24.7,904,mature
FG-05922,Interior module assembly 05922,B-Hatch Facelift,Thermal system,PL-16,4015.19,3412.91,15,3756,run-out
FG-05923,E-drive assembly 05923,B-Hatch Facelift,Powertrain,PL-13,3020.82,2785.2,7.8,2549,run-out
FG-05924,Powertrain assembly 05924,D-Sedan,Exterior module,PL-20,4112.56,3322.95,19.2,1130,mature
FG-05925,Exterior module assembly 05925,E-Van Commercial,Thermal system,PL-12,3946.63,3113.89,21.1,226,ramp-up
FG-05926,Interior module assembly 05926,Aftermarket Service,Exterior module,PL-20,727.48,564.52,22.4,3508,run-out
FG-05927,Body-in-white assembly 05927,E-Van Commercial,Interior module,PL-12,2201.29,1639.96,25.5,2150,mature
FG-05928,Electrical & electronics assembly 05928,C-SUV Gen5,Interior module,PL-06,2746.69,2441.81,11.1,2158,mature
FG-05929,Exterior module assembly 05929,BEV Crossover,Exterior module,PL-05,197.62,161.06,18.5,3732,mature
FG-05930,Body-in-white assembly 05930,Aftermarket Service,Powertrain,PL-04,2538.39,2236.32,11.9,712,mature
FG-05931,Powertrain assembly 05931,BEV Compact,Interior module,PL-14,3695.97,2997.43,18.9,109,mature
FG-05932,E-drive assembly 05932,BEV Crossover,Service kit,PL-09,3219.4,2891.02,10.2,1228,ramp-up
FG-05933,Powertrain assembly 05933,D-Sedan,Exterior module,PL-14,3366.43,3100.48,7.9,2444,mature
FG-05934,Thermal system assembly 05934,C-SUV Gen4,Thermal system,PL-08,217.35,166.92,23.2,1587,mature
FG-05935,Service kit assembly 05935,Aftermarket Service,Service kit,PL-07,2055.98,1562.54,24,1302,ramp-up
FG-05936,Body-in-white assembly 05936,BEV Crossover,E-drive,PL-13,227.89,185.27,18.7,456,mature
FG-05937,Exterior module assembly 05937,Pickup Midsize,Body-in-white,PL-17,505.72,427.33,15.5,1858,run-out
FG-05938,Body-in-white assembly 05938,B-Hatch Facelift,Service kit,PL-16,2776.83,2504.7,9.8,2252,ramp-up
FG-05939,Body-in-white assembly 05939,Pickup Midsize,Service kit,PL-08,3843.01,2936.06,23.6,2394,mature
FG-05940,E-drive assembly 05940,Aftermarket Service,Thermal system,PL-05,2557.4,2089.4,18.3,3196,ramp-up
FG-05941,Exterior module assembly 05941,BEV Compact,Interior module,PL-19,3143.69,2713,13.7,3041,mature
FG-05942,Interior module assembly 05942,Hybrid D-Sedan,Chassis & suspension,PL-05,77.37,65.84,14.9,64,mature
FG-05943,Service kit assembly 05943,Pickup Midsize,Electrical & electronics,PL-03,2699.27,2340.27,13.3,3180,ramp-up
FG-05944,Service kit assembly 05944,BEV Compact,Service kit,PL-10,3996.25,3408.8,14.7,2702,mature
FG-05945,Interior module assembly 05945,B-Hatch Facelift,Body-in-white,PL-17,1579.08,1422.75,9.9,2627,mature
FG-05946,Powertrain assembly 05946,Aftermarket Service,Exterior module,PL-17,222.51,183.79,17.4,1185,mature
FG-05947,E-drive assembly 05947,Hybrid D-Sedan,Interior module,PL-07,122.52,94.1,23.2,2807,run-out
FG-05948,Chassis & suspension assembly 05948,Pickup Midsize,E-drive,PL-10,4110.76,3494.15,15,1027,ramp-up
FG-05949,Thermal system assembly 05949,BEV Compact,Exterior module,PL-16,2276.19,1723.08,24.3,381,mature
FG-05950,Service kit assembly 05950,E-Van Commercial,Body-in-white,PL-09,473.89,379.11,20,1674,mature
FG-05951,E-drive assembly 05951,BEV Compact,E-drive,PL-05,1311.09,1202.27,8.3,3550,ramp-up
FG-05952,E-drive assembly 05952,C-SUV Gen5,Interior module,PL-10,4090.33,3828.55,6.4,1468,mature
FG-05953,Interior module assembly 05953,Aftermarket Service,Interior module,PL-08,2934.84,2242.22,23.6,2983,ramp-up
FG-05954,Powertrain assembly 05954,C-SUV Gen5,Interior module,PL-19,3871.16,3681.47,4.9,2611,run-out
FG-05955,Service kit assembly 05955,D-Sedan,Service kit,PL-10,2698.84,2045.72,24.2,3256,ramp-up
FG-05956,Interior module assembly 05956,B-Hatch Facelift,Interior module,PL-11,2592.39,2035.03,21.5,1001,mature
FG-05957,Thermal system assembly 05957,D-Sedan,Electrical & electronics,PL-18,800.44,726,9.3,1337,ramp-up
FG-05958,Interior module assembly 05958,Aftermarket Service,Powertrain,PL-03,2612.04,2029.56,22.3,2537,mature
FG-05959,Chassis & suspension assembly 05959,BEV Crossover,Body-in-white,PL-05,265.17,245.55,7.4,2901,mature
FG-05960,Powertrain assembly 05960,Aftermarket Service,Service kit,PL-13,4052.42,3780.91,6.7,1620,mature
FG-05961,E-drive assembly 05961,E-Van Commercial,Interior module,PL-17,973.9,801.52,17.7,821,mature
FG-05962,Powertrain assembly 05962,C-SUV Gen5,Electrical & electronics,PL-16,2982.27,2564.75,14,1232,mature
FG-05963,Body-in-white assembly 05963,Pickup Midsize,Exterior module,PL-20,2000.04,1662.03,16.9,2814,mature
FG-05964,Thermal system assembly 05964,D-Sedan,Chassis & suspension,PL-17,2063.96,1647.04,20.2,2782,mature
FG-05965,Service kit assembly 05965,Pickup Midsize,Interior module,PL-07,3946.71,3559.93,9.8,2382,ramp-up
FG-05966,Body-in-white assembly 05966,B-Hatch Facelift,Body-in-white,PL-13,425.67,377.14,11.4,3499,run-out
FG-05967,Chassis & suspension assembly 05967,Aftermarket Service,Body-in-white,PL-18,2973.95,2542.73,14.5,2671,ramp-up
FG-05968,Thermal system assembly 05968,Hybrid D-Sedan,Interior module,PL-03,153.58,135.3,11.9,1402,mature
FG-05969,Service kit assembly 05969,BEV Compact,Powertrain,PL-16,1445.89,1082.97,25.1,2537,ramp-up
